candidate,label,file,bin_index,qT,data,prediction,ratio,error_data,error_total,error_data_ratio,error_total_ratio,chi2dN_file,N_file
baseline_unfrozen,0112 baseline,ATLAS_7\ATLAS7-00y10.csv,0,1.0,0.02861,0.02779957535788831,0.9716733784651629,0.00017678800864312036,0.00045452888973468095,0.006179238330762683,0.01588706360484729,1.23424958873273,6
baseline_unfrozen,0112 baseline,ATLAS_7\ATLAS7-00y10.csv,1,3.0,0.05874,0.057845386834397605,0.9847699495130678,0.00030223997088406427,0.000517795072462729,0.005145385953082469,0.008815033579549353,1.23424958873273,6
baseline_unfrozen,0112 baseline,ATLAS_7\ATLAS7-00y10.csv,2,5.0,0.05834,0.05814420862219599,0.9966439599279395,0.0002784385030846129,0.00028537334947195344,0.004772686031618322,0.004891555527458921,1.23424958873273,6
baseline_unfrozen,0112 baseline,ATLAS_7\ATLAS7-00y10.csv,3,7.0,0.04972,0.05006398427675288,1.0069184287359791,0.00023892048886606606,0.00032326877899578675,0.004805319566895939,0.006501785579159026,1.23424958873273,6
baseline_unfrozen,0112 baseline,ATLAS_7\ATLAS7-00y10.csv,4,9.0,0.04106,0.041830507620652685,1.0187654072248584,0.00020646065000382035,0.0003505600449454767,0.005028267170088172,0.008537750729310198,1.23424958873273,6
baseline_unfrozen,0112 baseline,ATLAS_7\ATLAS7-00y10.csv,5,11.0,0.03385,0.03463633728811248,1.0232300528245932,0.00018081205712009362,0.0003818662216911205,0.0053415674186142875,0.011281129148925274,1.23424958873273,6
baseline_unfrozen,0112 baseline,ATLAS_7\ATLAS7-10y20.csv,0,1.0,0.02781,0.02779181378651689,0.9993460548909344,0.00020490729611216872,0.000444001935283071,0.007368115645888842,0.01596554963261672,4.57453874813152,6
baseline_unfrozen,0112 baseline,ATLAS_7\ATLAS7-10y20.csv,1,3.0,0.05802,0.05705463076513705,0.9833614402815762,0.00033924327554131413,0.0005088797330332987,0.005847005783200864,0.008770764099160612,4.57453874813152,6
baseline_unfrozen,0112 baseline,ATLAS_7\ATLAS7-10y20.csv,2,5.0,0.05782,0.056965263963438685,0.9852172944212847,0.00030981607446999905,0.000328927124502594,0.005358285618644051,0.005688812253590349,4.57453874813152,6
baseline_unfrozen,0112 baseline,ATLAS_7\ATLAS7-10y20.csv,3,7.0,0.04868,0.04927804202824335,1.0122851690271848,0.0002643520380099234,0.0003317505814833793,0.005430403410228501,0.00681492566728388,4.57453874813152,6
baseline_unfrozen,0112 baseline,ATLAS_7\ATLAS7-10y20.csv,4,9.0,0.04047,0.04126663934734408,1.0196846885926385,0.00022205855083738614,0.00034103776589640054,0.005486991619406626,0.008426927746389931,4.57453874813152,6
baseline_unfrozen,0112 baseline,ATLAS_7\ATLAS7-10y20.csv,5,11.0,0.03381,0.03425361010931995,1.0131206775900607,0.0001952280717519896,0.0003570026202690625,0.005774270090268844,0.01055908371100451,4.57453874813152,6
baseline_unfrozen,0112 baseline,ATLAS_7\ATLAS7-20y24.csv,0,1.0,0.0271,0.028018859560960403,1.0339062568620074,0.0004645869132896449,0.0006732678011859253,0.017143428534673242,0.024843830302063663,1.7317623905125032,6
baseline_unfrozen,0112 baseline,ATLAS_7\ATLAS7-20y24.csv,1,3.0,0.0568,0.05622462068446349,0.9898700824729487,0.0006450186043828503,0.0007532546713607318,0.011355961344768491,0.013261525904238236,1.7317623905125032,6
