candidate,label,file,bin_index,qT,data,prediction,ratio,error_data,error_total,error_data_ratio,error_total_ratio,chi2dN_file,N_file
poly_bstar_cslog_loggauss__MSHT20N3LO-MC-4-2__aggressive,4-2 best,ATLAS_8\ATLAS8-116Q150.csv,4,9.0,0.2161,0.21134637296199799,0.9780026513743545,0.007328171916651519,0.008325414955305966,0.03391102228899361,0.03852575175986102,0.5695565898399684,8
poly_bstar_cslog_loggauss__MSHT20N3LO-MC-4-2__aggressive,4-2 best,ATLAS_8\ATLAS8-116Q150.csv,5,11.5,0.1721,0.17388780415058136,1.0103881705437616,0.0056688267251698565,0.006386460624165469,0.03293914424851747,0.037109010018393195,0.5695565898399684,8
poly_bstar_cslog_loggauss__MSHT20N3LO-MC-4-2__aggressive,4-2 best,ATLAS_8\ATLAS8-116Q150.csv,6,14.5,0.1398,0.13845078647136688,0.9903489733288046,0.00471399420449368,0.005189436785101124,0.03371955797205779,0.037120434800437224,0.5695565898399684,8
poly_bstar_cslog_loggauss__MSHT20N3LO-MC-4-2__aggressive,4-2 best,ATLAS_8\ATLAS8-116Q150.csv,7,18.0,0.1078,0.10810596495866776,1.0028382649227063,0.003591482223261031,0.003913178111574858,0.03331616162579806,0.036300353539655446,0.5695565898399684,8
poly_bstar_cslog_loggauss__MSHT20N3LO-MC-4-2__aggressive,4-2 best,ATLAS_8\ATLAS8-12y16.csv,0,1.0,2.563,2.4971911907196045,0.9743235234957489,0.07624655772557866,0.11818898579208216,0.029748949561287027,0.04611353327822167,2.107446794072708,6
poly_bstar_cslog_loggauss__MSHT20N3LO-MC-4-2__aggressive,4-2 best,ATLAS_8\ATLAS8-12y16.csv,1,3.0,5.341,5.210315704345703,0.9755318675052804,0.1550730630477131,0.2211905133727093,0.02903446228191595,0.041413689079331455,2.107446794072708,6
poly_bstar_cslog_loggauss__MSHT20N3LO-MC-4-2__aggressive,4-2 best,ATLAS_8\ATLAS8-12y16.csv,2,5.0,5.332,5.311140537261963,0.9960878727047943,0.15389079437055356,0.20263616832646758,0.028861739379323625,0.03800378250683938,2.107446794072708,6
poly_bstar_cslog_loggauss__MSHT20N3LO-MC-4-2__aggressive,4-2 best,ATLAS_8\ATLAS8-12y16.csv,3,7.0,4.647,4.638011932373047,0.9980658343819769,0.13298866406953638,0.166695252485542,0.028618176042508367,0.035871584352386916,2.107446794072708,6
poly_bstar_cslog_loggauss__MSHT20N3LO-MC-4-2__aggressive,4-2 best,ATLAS_8\ATLAS8-12y16.csv,4,9.0,3.923,3.9017224311828613,0.9945761996387614,0.11247453773187913,0.13643691139523753,0.02867054237366279,0.03477871817365219,2.107446794072708,6
poly_bstar_cslog_loggauss__MSHT20N3LO-MC-4-2__aggressive,4-2 best,ATLAS_8\ATLAS8-12y16.csv,5,11.5,3.152,3.133272171020508,0.9940584298922931,0.08970749266365659,0.1053652467967095,0.028460498941515415,0.03342806053195098,2.107446794072708,6
poly_bstar_cslog_loggauss__MSHT20N3LO-MC-4-2__aggressive,4-2 best,ATLAS_8\ATLAS8-16y20.csv,0,1.0,1.639,1.616018295288086,0.9859782155509981,0.04965926578192634,0.07418147695929625,0.030298514815086233,0.04526020558834427,0.9460978323057344,6
poly_bstar_cslog_loggauss__MSHT20N3LO-MC-4-2__aggressive,4-2 best,ATLAS_8\ATLAS8-16y20.csv,1,3.0,3.394,3.3195512294769287,0.9780645932460014,0.09958946829861078,0.1366211219840578,0.02934280150224242,0.04025371891103647,0.9460978323057344,6
poly_bstar_cslog_loggauss__MSHT20N3LO-MC-4-2__aggressive,4-2 best,ATLAS_8\ATLAS8-16y20.csv,2,5.0,3.417,3.3434791564941406,0.9784838034808724,0.09796724329080614,0.12505439291476447,0.028670542373662903,0.0365977152223484,0.9460978323057344,6
