candidate,label,file,bin_index,qT,data,prediction,ratio,error_data,error_total,error_data_ratio,error_total_ratio,chi2dN_file,N_file
poly_bstar_cslog_loggauss,0-2 loggauss,ATLAS_7\ATLAS7-00y10.csv,0,1.0,0.02861,0.028182823138600255,0.9850689667459019,0.00017678800864312036,0.00045452888973468095,0.006179238330762683,0.01588706360484729,0.5067823255338891,6
poly_bstar_cslog_loggauss,0-2 loggauss,ATLAS_7\ATLAS7-00y10.csv,1,3.0,0.05874,0.05819497382902094,0.9907213794521781,0.00030223997088406427,0.000517795072462729,0.005145385953082469,0.008815033579549353,0.5067823255338891,6
poly_bstar_cslog_loggauss,0-2 loggauss,ATLAS_7\ATLAS7-00y10.csv,2,5.0,0.05834,0.05822431192976466,0.9980170025671008,0.0002784385030846129,0.00028537334947195344,0.004772686031618322,0.004891555527458921,0.5067823255338891,6
poly_bstar_cslog_loggauss,0-2 loggauss,ATLAS_7\ATLAS7-00y10.csv,3,7.0,0.04972,0.04987804356301183,1.0031786718224422,0.00023892048886606606,0.00032326877899578675,0.004805319566895939,0.006501785579159026,0.5067823255338891,6
poly_bstar_cslog_loggauss,0-2 loggauss,ATLAS_7\ATLAS7-00y10.csv,4,9.0,0.04106,0.041516953608101634,1.0111289237238585,0.00020646065000382035,0.0003505600449454767,0.005028267170088172,0.008537750729310198,0.5067823255338891,6
poly_bstar_cslog_loggauss,0-2 loggauss,ATLAS_7\ATLAS7-00y10.csv,5,11.0,0.03385,0.03432289393150065,1.0139702786263116,0.00018081205712009362,0.0003818662216911205,0.0053415674186142875,0.011281129148925274,0.5067823255338891,6
poly_bstar_cslog_loggauss,0-2 loggauss,ATLAS_7\ATLAS7-10y20.csv,0,1.0,0.02781,0.02774927590195477,0.9978164653705419,0.00020490729611216872,0.000444001935283071,0.007368115645888842,0.01596554963261672,3.187915118192444,6
poly_bstar_cslog_loggauss,0-2 loggauss,ATLAS_7\ATLAS7-10y20.csv,1,3.0,0.05802,0.057168647850202876,0.9853265744605804,0.00033924327554131413,0.0005088797330332987,0.005847005783200864,0.008770764099160612,3.187915118192444,6
poly_bstar_cslog_loggauss,0-2 loggauss,ATLAS_7\ATLAS7-10y20.csv,2,5.0,0.05782,0.05722992028484235,0.9897945396894214,0.00030981607446999905,0.000328927124502594,0.005358285618644051,0.005688812253590349,3.187915118192444,6
poly_bstar_cslog_loggauss,0-2 loggauss,ATLAS_7\ATLAS7-10y20.csv,3,7.0,0.04868,0.04929793614165801,1.0126938402148318,0.0002643520380099234,0.0003317505814833793,0.005430403410228501,0.00681492566728388,3.187915118192444,6
poly_bstar_cslog_loggauss,0-2 loggauss,ATLAS_7\ATLAS7-10y20.csv,4,9.0,0.04047,0.04110507897020404,1.0156925863653086,0.00022205855083738614,0.00034103776589640054,0.005486991619406626,0.008426927746389931,3.187915118192444,6
poly_bstar_cslog_loggauss,0-2 loggauss,ATLAS_7\ATLAS7-10y20.csv,5,11.0,0.03381,0.03405914085113795,1.0073688509653342,0.0001952280717519896,0.0003570026202690625,0.005774270090268844,0.01055908371100451,3.187915118192444,6
poly_bstar_cslog_loggauss,0-2 loggauss,ATLAS_7\ATLAS7-20y24.csv,0,1.0,0.0271,0.028150456407580175,1.038762229061999,0.0004645869132896449,0.0006732678011859253,0.017143428534673242,0.024843830302063663,1.3684738658357982,6
poly_bstar_cslog_loggauss,0-2 loggauss,ATLAS_7\ATLAS7-20y24.csv,1,3.0,0.0568,0.05642231767673867,0.9933506633228639,0.0006450186043828503,0.0007532546713607318,0.011355961344768491,0.013261525904238236,1.3684738658357982,6
poly_bstar_cslog_loggauss,0-2 loggauss,ATLAS_7\ATLAS7-20y24.csv,2,5.0,0.0564,0.05529954315996245,0.9804883539000435,0.0006020373742551205,0.000632828740692015,0.010674421529346109,0.011220367742766224,1.3684738658357982,6
poly_bstar_cslog_loggauss,0-2 loggauss,ATLAS_7\ATLAS7-20y24.csv,3,7.0,0.0471,0.047430504495304844,1.0070170805797207,0.000527175492601847,0.000573751524459231,0.011192685617873607,0.012181561028858406,1.3684738658357982,6
poly_bstar_cslog_loggauss,0-2 loggauss,ATLAS_7\ATLAS7-20y24.csv,4,9.0,0.0395,0.039318911368654404,0.9954154776874532,0.00045592652916890016,0.0005251690174366579,0.011542443776427852,0.013295418162953366,1.3684738658357982,6
poly_bstar_cslog_loggauss,0-2 loggauss,ATLAS_7\ATLAS7-20y24.csv,5,11.0,0.0322,0.03247826689175945,1.0086418289366288,0.00041346100178856046,0.0005013781698317072,0.01284040378225343,0.015570750615891528,1.3684738658357982,6
poly_bstar_cslog_loggauss,0-2 loggauss,ATLAS_8\ATLAS8-00y04.csv,0,1.0,3.257,3.230989456176758,0.9920139564558667,0.09650837798864874,0.1573377662673549,0.029631064780057947,0.04830757330898216,2.7859141113127333,6
poly_bstar_cslog_loggauss,0-2 loggauss,ATLAS_8\ATLAS8-00y04.csv,1,3.0,6.708,6.674510955810547,0.9950075962746789,0.19267263116488548,0.2898168475187069,0.02872281323269014,0.04320465824667664,2.7859141113127333,6
poly_bstar_cslog_loggauss,0-2 loggauss,ATLAS_8\ATLAS8-00y04.csv,2,5.0,6.714,6.728910446166992,1.002220799250371,0.1928449680442816,0.2630940564956666,0.02872281323269014,0.03918588866482969,2.7859141113127333,6
poly_bstar_cslog_loggauss,0-2 loggauss,ATLAS_8\ATLAS8-00y04.csv,3,7.0,5.886,5.8193535804748535,0.9886771288608314,0.16906247868761418,0.21583359718205133,0.02872281323269014,0.036668976755360405,2.7859141113127333,6
poly_bstar_cslog_loggauss,0-2 loggauss,ATLAS_8\ATLAS8-00y04.csv,4,9.0,4.926,4.88672399520874,0.9920267956168778,0.14191668358582757,0.17460329512486872,0.028809720581775795,0.03544524870581987,2.7859141113127333,6
poly_bstar_cslog_loggauss,0-2 loggauss,ATLAS_8\ATLAS8-00y04.csv,5,11.5,3.919,3.910426139831543,0.997812232669442,0.11256470505891268,0.133771039921517,0.028722813232690145,0.034133972932257464,2.7859141113127333,6
poly_bstar_cslog_loggauss,0-2 loggauss,ATLAS_8\ATLAS8-04y08.csv,0,1.0,3.219,3.166692018508911,0.983750238741507,0.09538239752700704,0.15386723516921105,0.029631064780058107,0.04779970027002518,1.2046352683822426,6
poly_bstar_cslog_loggauss,0-2 loggauss,ATLAS_8\ATLAS8-04y08.csv,1,3.0,6.676,6.6102614402771,0.9901530018389904,0.1917535011414394,0.28475671432623917,0.028722813232690145,0.04265379184035937,1.2046352683822426,6
poly_bstar_cslog_loggauss,0-2 loggauss,ATLAS_8\ATLAS8-04y08.csv,2,5.0,6.737,6.699871063232422,0.9944888026172513,0.1935055927486335,0.26018877008007035,0.02872281323269014,0.038620865382228045,1.2046352683822426,6
poly_bstar_cslog_loggauss,0-2 loggauss,ATLAS_8\ATLAS8-04y08.csv,3,7.0,5.872,5.799832820892334,0.987709949062046,0.1691706792561879,0.21413926056537927,0.028809720581775868,0.036467857725711726,1.2046352683822426,6
poly_bstar_cslog_loggauss,0-2 loggauss,ATLAS_8\ATLAS8-04y08.csv,4,9.0,4.863,4.861044883728027,0.9995979608735404,0.14010167118917605,0.17182186710826886,0.028809720581775864,0.03533248346869604,1.2046352683822426,6
poly_bstar_cslog_loggauss,0-2 loggauss,ATLAS_8\ATLAS8-04y08.csv,5,11.5,3.893,3.8815860748291016,0.9970680901179301,0.11181791191486228,0.13232567559442876,0.02872281323269003,0.033990669302447665,1.2046352683822426,6
poly_bstar_cslog_loggauss,0-2 loggauss,ATLAS_8\ATLAS8-08y12.csv,0,1.0,3.122,3.051121473312378,0.9772970766535484,0.09287622053033812,0.14736186924317668,0.029748949561287034,0.04720111122459215,0.6951059305091287,6
poly_bstar_cslog_loggauss,0-2 loggauss,ATLAS_8\ATLAS8-08y12.csv,1,3.0,6.462,6.391265392303467,0.9890537592546375,0.18706346001290552,0.2730244284975645,0.028948229652260217,0.042250762689192894,0.6951059305091287,6
poly_bstar_cslog_loggauss,0-2 loggauss,ATLAS_8\ATLAS8-08y12.csv,2,5.0,6.548,6.491358280181885,0.9913497678958284,0.18807698104765505,0.2505194593658281,0.02872281323269014,0.03825892782007149,0.6951059305091287,6
poly_bstar_cslog_loggauss,0-2 loggauss,ATLAS_8\ATLAS8-08y12.csv,3,7.0,5.647,5.625805854797363,0.9962468310248562,0.16268849212528833,0.2052826153907371,0.028809720581775868,0.036352508480739704,0.6951059305091287,6
poly_bstar_cslog_loggauss,0-2 loggauss,ATLAS_8\ATLAS8-08y12.csv,4,9.0,4.716,4.710680961608887,0.9988721292639708,0.13586664226365464,0.1656971116318127,0.02880972058177579,0.035135095765863586,0.6951059305091287,6
poly_bstar_cslog_loggauss,0-2 loggauss,ATLAS_8\ATLAS8-08y12.csv,5,11.5,3.735,3.754370927810669,1.0051863260537266,0.1076043063729324,0.12698852048997816,0.028809720581775746,0.03399960387951223,0.6951059305091287,6
poly_bstar_cslog_loggauss,0-2 loggauss,ATLAS_8\ATLAS8-116Q150.csv,0,1.0,0.1207,0.12090515345335007,1.0016996972108538,0.007523448488558953,0.00844949115941066,0.06233180189361187,0.07000406925775195,0.5372241085002102,8
poly_bstar_cslog_loggauss,0-2 loggauss,ATLAS_8\ATLAS8-116Q150.csv,1,3.0,0.2567,0.26060596108436584,1.0152160540879076,0.009212667081795587,0.011646166609241806,0.03588884722164234,0.0453687830511952,0.5372241085002102,8
poly_bstar_cslog_loggauss,0-2 loggauss,ATLAS_8\ATLAS8-116Q150.csv,2,5.0,0.2719,0.27429869771003723,1.0088219849578421,0.00895623945861208,0.01094949819413003,0.03293946104675278,0.0402703133289078,0.5372241085002102,8
poly_bstar_cslog_loggauss,0-2 loggauss,ATLAS_8\ATLAS8-116Q150.csv,3,7.0,0.2426,0.24558167159557343,1.012290484730311,0.007991217043729949,0.009424576879643893,0.03293988888594373,0.03884821467289321,0.5372241085002102,8
poly_bstar_cslog_loggauss,0-2 loggauss,ATLAS_8\ATLAS8-116Q150.csv,4,9.0,0.2161,0.2115112841129303,0.9787657756267021,0.007328171916651519,0.008325414955305966,0.03391102228899361,0.03852575175986102,0.5372241085002102,8
poly_bstar_cslog_loggauss,0-2 loggauss,ATLAS_8\ATLAS8-116Q150.csv,5,11.5,0.1721,0.1740114837884903,1.011106820386347,0.0056688267251698565,0.006386460624165469,0.03293914424851747,0.037109010018393195,0.5372241085002102,8
poly_bstar_cslog_loggauss,0-2 loggauss,ATLAS_8\ATLAS8-116Q150.csv,6,14.5,0.1398,0.13860715925693512,0.9914675197205659,0.00471399420449368,0.005189436785101124,0.03371955797205779,0.037120434800437224,0.5372241085002102,8
poly_bstar_cslog_loggauss,0-2 loggauss,ATLAS_8\ATLAS8-116Q150.csv,7,18.0,0.1078,0.10813473165035248,1.0031051173502084,0.003591482223261031,0.003913178111574858,0.03331616162579806,0.036300353539655446,0.5372241085002102,8
poly_bstar_cslog_loggauss,0-2 loggauss,ATLAS_8\ATLAS8-12y16.csv,0,1.0,2.563,2.506134510040283,0.9778129184706528,0.07624655772557866,0.11818898579208216,0.029748949561287027,0.04611353327822167,1.3859957715759486,6
poly_bstar_cslog_loggauss,0-2 loggauss,ATLAS_8\ATLAS8-12y16.csv,1,3.0,5.341,5.222316265106201,0.9777787427646885,0.1550730630477131,0.2211905133727093,0.02903446228191595,0.041413689079331455,1.3859957715759486,6
poly_bstar_cslog_loggauss,0-2 loggauss,ATLAS_8\ATLAS8-12y16.csv,2,5.0,5.332,5.3040971755981445,0.9947669121526903,0.15389079437055356,0.20263616832646758,0.028861739379323625,0.03800378250683938,1.3859957715759486,6
poly_bstar_cslog_loggauss,0-2 loggauss,ATLAS_8\ATLAS8-12y16.csv,3,7.0,4.647,4.6293110847473145,0.9961934763820345,0.13298866406953638,0.166695252485542,0.028618176042508367,0.035871584352386916,1.3859957715759486,6
poly_bstar_cslog_loggauss,0-2 loggauss,ATLAS_8\ATLAS8-12y16.csv,4,9.0,3.923,3.901336193084717,0.994477744859729,0.11247453773187913,0.13643691139523753,0.02867054237366279,0.03477871817365219,1.3859957715759486,6
poly_bstar_cslog_loggauss,0-2 loggauss,ATLAS_8\ATLAS8-12y16.csv,5,11.5,3.152,3.13232684135437,0.9937585156581124,0.08970749266365659,0.1053652467967095,0.028460498941515415,0.03342806053195098,1.3859957715759486,6
poly_bstar_cslog_loggauss,0-2 loggauss,ATLAS_8\ATLAS8-16y20.csv,0,1.0,1.639,1.6159803867340088,0.9859550864759052,0.04965926578192634,0.07418147695929625,0.030298514815086233,0.04526020558834427,0.9442346694126833,6
poly_bstar_cslog_loggauss,0-2 loggauss,ATLAS_8\ATLAS8-16y20.csv,1,3.0,3.394,3.3216819763183594,0.9786923913725277,0.09958946829861078,0.1366211219840578,0.02934280150224242,0.04025371891103647,0.9442346694126833,6
poly_bstar_cslog_loggauss,0-2 loggauss,ATLAS_8\ATLAS8-16y20.csv,2,5.0,3.417,3.338599681854248,0.9770558038789138,0.09796724329080614,0.12505439291476447,0.028670542373662903,0.0365977152223484,0.9442346694126833,6
poly_bstar_cslog_loggauss,0-2 loggauss,ATLAS_8\ATLAS8-16y20.csv,3,7.0,2.942,2.9061450958251953,0.987812745011963,0.08557124484311304,0.10401106380732918,0.029086079144497973,0.035353862612960286,0.9442346694126833,6
poly_bstar_cslog_loggauss,0-2 loggauss,ATLAS_8\ATLAS8-16y20.csv,4,9.0,2.472,2.442915678024292,0.9882344975826424,0.07117471416170211,0.08445345147637069,0.028792360097775936,0.0341640175875286,0.9442346694126833,6
poly_bstar_cslog_loggauss,0-2 loggauss,ATLAS_8\ATLAS8-16y20.csv,5,11.5,2.001,1.9632000923156738,0.9811094914121309,0.05736975528969947,0.06614117565786308,0.028670542373662903,0.03305406079853228,0.9442346694126833,6
poly_bstar_cslog_loggauss,0-2 loggauss,ATLAS_8\ATLAS8-20y24.csv,0,1.0,0.5629,0.5444625020027161,0.9672455178587958,0.018838045929448204,0.02576890284765147,0.033466061342064674,0.04577882900630924,0.8501141178291438,6
poly_bstar_cslog_loggauss,0-2 loggauss,ATLAS_8\ATLAS8-20y24.csv,1,3.0,1.141,1.1034613847732544,0.9671002495821686,0.034963784963873694,0.045150636928484186,0.030643106892089128,0.03957111036676966,0.8501141178291438,6
