0,1,2,3,4,5,6,7,8
1.923410538525573e-06,1.8063081472281295e-06,1.5917150643262876e-06,1.3131093724450136e-06,1.0120311497363535e-06,7.26910125511322e-07,4.832293296435402e-07,2.9504552505734683e-07,1.6312200712269912e-07
1.8063081472281295e-06,1.6965990389445176e-06,1.4955205137103427e-06,1.234382500986765e-06,9.520978983796425e-07,6.845547485377178e-07,4.557396093342857e-07,2.7887680341277564e-07,1.546894897164981e-07
1.5917150643262876e-06,1.4955205137103427e-06,1.3191502232933141e-06,1.0899578563737272e-06,8.42054498583868e-07,6.066955307669336e-07,4.0511950155609524e-07,2.490211455658843e-07,1.3904933352399656e-07
1.3131093724450136e-06,1.234382500986765e-06,1.0899578563737272e-06,9.020923574564707e-07,6.986911247027041e-07,5.050528444716059e-07,3.3883675974214235e-07,2.097404107738287e-07,1.1831489236887735e-07
1.0120311497363535e-06,9.520978983796425e-07,8.42054498583868e-07,6.986911247027041e-07,5.432471215095278e-07,3.946187337274392e-07,2.666085635371189e-07,1.6673781321367296e-07,9.545030166042327e-08
7.26910125511322e-07,6.845547485377178e-07,6.066955307669336e-07,5.050528444716059e-07,3.946187337274392e-07,2.884514382796779e-07,1.9658947940130802e-07,1.2450587957966298e-07,7.253165610391462e-08
4.832293296435402e-07,4.557396093342857e-07,4.0511950155609524e-07,3.3883675974214235e-07,2.666085635371189e-07,1.9658947940130802e-07,1.3562201964272263e-07,8.737551036473573e-08,5.209104929896137e-08
2.9504552505734683e-07,2.7887680341277564e-07,2.490211455658843e-07,2.097404107738287e-07,1.6673781321367296e-07,1.2450587957966298e-07,8.737551036473573e-08,5.762045177576916e-08,3.540345345041077e-08
1.6312200712269912e-07,1.546894897164981e-07,1.3904933352399656e-07,1.1831489236887735e-07,9.545030166042327e-08,7.253165610391462e-08,5.209104929896137e-08,3.540345345041077e-08,2.2572671023376085e-08
