0,1,2,3,4,5,6
8.151424963066138e-07,7.660288701197755e-07,6.759193919414403e-07,5.591720966130867e-07,4.318303180926157e-07,3.110963648346463e-07,2.0755708113438073e-07
7.660288701197755e-07,7.199371265278378e-07,6.353644200549057e-07,5.257738795266304e-07,4.0620899092517367e-07,2.9280930583295267e-07,1.9552908135943132e-07
6.759193919414403e-07,6.353644200549057e-07,5.609372441286308e-07,4.6446269173873215e-07,3.5915378986723364e-07,2.5920371859361824e-07,1.7340488668484347e-07
5.591720966130867e-07,5.257738795266304e-07,4.6446269173873215e-07,3.84948760495336e-07,2.980824130628958e-07,2.155425419700866e-07,1.4461405923380344e-07
4.318303180926157e-07,4.0620899092517367e-07,3.5915378986723364e-07,2.980824130628958e-07,2.3128628060687405e-07,1.6770680725353999e-07,1.1298865628841828e-07
3.110963648346463e-07,2.9280930583295267e-07,2.5920371859361824e-07,2.155425419700866e-07,1.6770680725353999e-07,1.2207752882918252e-07,8.271923229359016e-08
2.0755708113438073e-07,1.9552908135943132e-07,1.7340488668484347e-07,1.4461405923380344e-07,1.1298865628841828e-07,8.271923229359016e-08,5.6522131329300734e-08
