0,1,2,3,4,5,6,7,8,9,10,11
1343100.4445651756,-116887.23608642085,-168662.45158678325,-235649.95240075933,-278002.07501635357,-294728.45797949267,-319129.23264011997,-345246.08342128334,-349142.0176159527,-328999.2089073396,-315839.2405510468,-267311.8572372141
-116887.23608642117,3095979.023460421,-481045.31183212606,-672101.6074969221,-792894.8832894783,-840600.5109062269,-910194.4136696247,-984682.7690202119,-995794.4353212803,-938344.756360438,-900810.966106021,-762405.1145428545
-168662.4515867834,-481045.3118321256,7469140.914662394,-969809.0966240047,-1144107.768681816,-1212944.609877869,-1313365.1403700833,-1420848.1218207588,-1436881.702066996,-1353984.6807939005,-1299825.2935621433,-1100112.5531450429
-235649.9524007592,-672101.6074969223,-969809.0966240047,7295531.804837503,-1598511.9313440318,-1694688.63338208,-1834993.0876806886,-1985164.979672376,-2007566.6012917294,-1891745.4512172053,-1816075.6331685197,-1537043.17911398
-278002.0750163531,-792894.8832894785,-1144107.7686818144,-1598511.9313440316,11831617.078085994,-1999266.0799931844,-2164786.713592622,-2341948.2073994223,-2368375.9542776407,-2231738.879992387,-2142469.324792696,-1813287.839993818
-294728.4579794924,-840600.5109062264,-1212944.6098778693,-1694688.6333820822,-1999266.0799931847,15241556.396231972,-2295034.1284830845,-2482854.790900619,-2510872.6000656537,-2366014.5654464774,-2271373.9828286143,-1922386.8344252652
-319129.2326401201,-910194.4136696247,-1313365.140370084,-1834993.0876806888,-2164786.713592622,-2295034.1284830817,22514958.3948332,-2688412.071263565,-2718749.4943966703,-2561898.5620276257,-2459422.619546526,-2081542.5816474492
-345246.08342128334,-984682.7690202113,-1420848.1218207593,-1985164.9796723744,-2341948.207399423,-2482854.7909006225,-2688412.0712635615,27955771.591480162,-2941246.1120493426,-2771558.836354188,-2660696.4829000235,-2251891.554537777
-349142.0176159526,-995794.4353212803,-1436881.7020669964,-2007566.601291728,-2368375.9542776407,-2510872.6000656523,-2718749.494396671,-2941246.1120493445,48045971.51885912,-2802834.5303058494,-2690721.1490936093,-2277303.0558734946
-328999.2089073402,-938344.7563604384,-1353984.680793901,-1891745.4512172055,-2231738.8799923877,-2366014.565446478,-2561898.562027629,-2771558.8363541863,-2802834.530305844,153608867.4618271,-2535487.2366459053,-2145920.187265415
-315839.2405510469,-900810.9661060204,-1299825.2935621436,-1816075.6331685185,-2142469.3247926957,-2271373.982828619,-2459422.6195465275,-2660696.4829000183,-2690721.149093611,-2535487.2366459053,97565932.25281994,-2060083.379774792
-267311.8572372135,-762405.1145428548,-1100112.5531450429,-1537043.17911398,-1813287.8399938182,-1922386.8344252657,-2081542.5816474468,-2251891.5545377773,-2277303.0558734965,-2145920.187265415,-2060083.3797747886,154506439.8478468
