0,1,2,3,4
134002.76845754933,0.0,0.0,0.0,0.0
0.0,196892.67834641787,0.0,0.0,0.0
0.0,0.0,313701.6111935204,0.0,0.0
0.0,0.0,0.0,492928.9425933944,0.0
0.0,0.0,0.0,0.0,778577.4637003978
