0,1,2,3
0.0015768643540337267,0.0014599724221225564,0.0012522187662455159,0.0009966713524172748
0.0014599724221225564,0.0013517721380326493,0.0011594647615127108,0.0009229085762604375
0.0012522187662455159,0.0011594647615127108,0.000994607679853467,0.0007918021534310175
0.0009966713524172748,0.0009229085762604375,0.0007918021534310175,0.0006304969613980072
