0,1,2,3,4,5
8.311517512546311e-05,7.745862366850841e-05,6.729996028067118e-05,5.4564464263047556e-05,4.134544905166867e-05,2.9328633059455617e-05
7.745862366850841e-05,7.21875242213218e-05,6.272106951630169e-05,5.0853296902791356e-05,3.853487144539914e-05,2.7336535697357364e-05
6.729996028067118e-05,6.272106951630169e-05,5.4497710678457005e-05,4.418823493878007e-05,3.348713460297121e-05,2.375867600274932e-05
5.4564464263047556e-05,5.0853296902791356e-05,4.418823493878007e-05,3.583219173567455e-05,2.715853094046463e-05,1.9272701482915962e-05
4.134544905166867e-05,3.853487144539914e-05,3.348713460297121e-05,2.715853094046463e-05,2.0589136705365024e-05,1.4615789339389967e-05
2.9328633059455617e-05,2.7336535697357364e-05,2.375867600274932e-05,1.9272701482915962e-05,1.4615789339389967e-05,1.0380734353546382e-05
