qT_if_integrate,qT_mean,qT_min,qT_max,Q_if_integrate,Q_mean,Q_min,Q_max,y_if_integrate,xf_mean,xf_min,xf_max,sqrts,isoscalarity,observable,if_fiducial,pT_min_1,pT_min_2,eta_min,eta_max,xsec,error_unc_0,error_unc_1,error_mult_0 ,bin_integrate_factor
True,0.1,0.0,0.2,True,7.5,7.0,8.0,True,0.05,-0.1,0.2,38.76,0.4603,E*dσ/d3q(xf),False,0.0,0.0,-1000.0,1000.0,0.785,0.169206,0.03925,0.15,16.6666666667
True,0.3,0.2,0.4,True,7.5,7.0,8.0,True,0.05,-0.1,0.2,38.76,0.4603,E*dσ/d3q(xf),False,0.0,0.0,-1000.0,1000.0,0.973,0.176299,0.04865,0.15,16.6666666667
True,0.5,0.4,0.6,True,7.5,7.0,8.0,True,0.05,-0.1,0.2,38.76,0.4603,E*dσ/d3q(xf),False,0.0,0.0,-1000.0,1000.0,0.825,0.144257,0.04125,0.15,16.6666666667
True,0.7,0.6,0.8,True,7.5,7.0,8.0,True,0.05,-0.1,0.2,38.76,0.4603,E*dσ/d3q(xf),False,0.0,0.0,-1000.0,1000.0,0.805,0.139462,0.04025,0.15,16.6666666667
True,0.9,0.8,1.0,True,7.5,7.0,8.0,True,0.05,-0.1,0.2,38.76,0.4603,E*dσ/d3q(xf),False,0.0,0.0,-1000.0,1000.0,0.569,0.099372,0.02845,0.15,16.6666666667
True,1.1,1.0,1.2,True,7.5,7.0,8.0,True,0.05,-0.1,0.2,38.76,0.4603,E*dσ/d3q(xf),False,0.0,0.0,-1000.0,1000.0,0.537,0.095955,0.02685,0.15,16.6666666667
True,1.3,1.2,1.4,True,7.5,7.0,8.0,True,0.05,-0.1,0.2,38.76,0.4603,E*dσ/d3q(xf),False,0.0,0.0,-1000.0,1000.0,0.388,0.072695,0.0194,0.15,16.6666666667
