0,1,2,3,4,5,6,7,8
1.5732061918476925e-05,1.4587209327426985e-05,1.259411470952252e-05,1.0212622466891485e-05,7.879540992503623e-06,5.841983848559609e-06,4.277111320034088e-06,3.077877919628493e-06,2.1744037787853946e-06
1.4587209327426985e-05,1.3525766042789654e-05,1.1677875363608949e-05,9.469872480869761e-06,7.306702282365056e-06,5.417585535122474e-06,3.966641387767749e-06,2.8546942984883643e-06,2.016951182803165e-06
1.259411470952252e-05,1.1677875363608949e-05,1.0082764697025517e-05,8.176783416508427e-06,6.309408707229127e-06,4.6787061633215636e-06,3.426099854765779e-06,2.4661105179513373e-06,1.7428008123642947e-06
1.0212622466891485e-05,9.469872480869761e-06,8.176783416508427e-06,6.63165887309455e-06,5.1177082125390635e-06,3.7957589381188197e-06,2.7801361268354776e-06,2.0017155354033977e-06,1.415141446868e-06
7.879540992503623e-06,7.306702282365056e-06,6.309408707229127e-06,5.1177082125390635e-06,3.949936214675033e-06,2.9303699277965547e-06,2.1468934209678474e-06,1.546345619267114e-06,1.0937403832835151e-06
5.841983848559609e-06,5.417585535122474e-06,4.6787061633215636e-06,3.7957589381188197e-06,2.9303699277965547e-06,2.1749863630034704e-06,1.5942648967886498e-06,1.1490621210169272e-06,8.134408219089293e-07
4.277111320034088e-06,3.966641387767749e-06,3.426099854765779e-06,2.7801361268354776e-06,2.1468934209678474e-06,1.5942648967886498e-06,1.1692351981586033e-06,8.433330813534627e-07,5.975770756477028e-07
3.077877919628493e-06,2.8546942984883643e-06,2.4661105179513373e-06,2.0017155354033977e-06,1.546345619267114e-06,1.1490621210169272e-06,8.433330813534627e-07,6.088523566220709e-07,4.3196738681336515e-07
2.1744037787853946e-06,2.016951182803165e-06,1.7428008123642947e-06,1.415141446868e-06,1.0937403832835151e-06,8.134408219089293e-07,5.975770756477028e-07,4.3196738681336515e-07,3.069742168527423e-07
