0,1,2,3,4,5,6,7,8,9,10
1.4245396232076695e-05,1.3692932867400197e-05,1.264655222087605e-05,1.1227191729938359e-05,9.542708667512935e-06,7.789750462610535e-06,6.054598405240366e-06,4.499046662067608e-06,3.1820193771354656e-06,2.1255827846840594e-06,1.3331500456178957e-06
1.3692932867400197e-05,1.3162271197792729e-05,1.2157162300090985e-05,1.079369581972059e-05,9.175502830333953e-06,7.491300548286249e-06,5.823927186153536e-06,4.329103226661468e-06,3.0632592919671526e-06,2.04754515178063e-06,1.2853933387845852e-06
1.264655222087605e-05,1.2157162300090985e-05,1.1230190230028714e-05,9.972545027232526e-06,8.479856653748787e-06,6.925840802524282e-06,5.38681403846106e-06,4.006990502595622e-06,2.8380814739399288e-06,1.8995069603401157e-06,1.1947287337586397e-06
1.1227191729938359e-05,1.079369581972059e-05,9.972545027232526e-06,8.858244965288723e-06,7.535562683206973e-06,6.157949600605672e-06,4.792896575765324e-06,3.5689616533331374e-06,2.5315107434947853e-06,1.6976243099977926e-06,1.0707720423710339e-06
9.542708667512935e-06,9.175502830333953e-06,8.479856653748787e-06,7.535562683206973e-06,6.414560384937576e-06,5.246230339005122e-06,4.087636671121202e-06,3.0487003935296304e-06,2.1672763864340456e-06,1.4577016347515984e-06,9.234169049901811e-07
7.789750462610535e-06,7.491300548286249e-06,6.925840802524282e-06,6.157949600605672e-06,5.246230339005122e-06,4.295252542968401e-06,3.3511828563758046e-06,2.5045160087775262e-06,1.7853976515868866e-06,1.2053384111673526e-06,7.676587076035185e-07
6.054598405240366e-06,5.823927186153536e-06,5.38681403846106e-06,4.792896575765324e-06,4.087636671121202e-06,3.3511828563758046e-06,2.6191868732516975e-06,1.962550184731678e-06,1.4040282231394265e-06,9.523766758909263e-07,6.106755354558344e-07
4.499046662067608e-06,4.329103226661468e-06,4.006990502595622e-06,3.5689616533331374e-06,3.0487003935296304e-06,2.5045160087775262e-06,1.962550184731678e-06,1.4762617573571148e-06,1.0616836635398313e-06,7.251622138782951e-07,4.695381548075433e-07
3.1820193771354656e-06,3.0632592919671526e-06,2.8380814739399288e-06,2.5315107434947853e-06,2.1672763864340456e-06,1.7853976515868866e-06,1.4040282231394265e-06,1.0616836635398313e-06,7.689340708942996e-07,5.30047037554458e-07,3.475866790434485e-07
2.1255827846840594e-06,2.04754515178063e-06,1.8995069603401157e-06,1.6976243099977926e-06,1.4577016347515984e-06,1.2053384111673526e-06,9.523766758909263e-07,7.251622138782951e-07,5.30047037554458e-07,3.697142188591362e-07,2.4635631124355273e-07
1.3331500456178957e-06,1.2853933387845852e-06,1.1947287337586397e-06,1.0707720423710339e-06,9.234169049901811e-07,7.676587076035185e-07,6.106755354558344e-07,4.695381548075433e-07,3.475866790434485e-07,2.4635631124355273e-07,1.6765309786987502e-07
