0,1,2
7.338815028113171e-08,-2.4867210637076185e-08,-4.852093964404928e-08
-2.4867210637076185e-08,9.550166046874244e-09,1.5317044590200062e-08
-4.852093964404928e-08,1.5317044590200062e-08,3.320389505384483e-08
