rank,model,test,fixed_map,chi2dN_total,chi2_total,highE_mean_absdev_first3,highE_mean_shortfall_first3,delta_chi2dN,delta_chi2_total,delta_absdev,delta_shortfall,fit_evals,fit_elapsed_s
1,xb_bump_logb_mult,c0_zero,"{""c0"": 0.0}",1.7030501444846613,791.9183171853675,0.066664118117742,0.0221294675238827,0.898298147439166,417.7086385592122,0.0153301938387115,0.011375736075086,90,7.573961300000519
2,xb_bump_logb_mult,c1_zero,"{""c1"": 0.0}",1.0745802882328908,499.6798340282942,0.0532700424745645,0.0230945161729098,0.2698282911873955,125.4701554021389,0.001936118195534,0.0123407847241132,90,7.622988399998576
3,xb_bump_logb_mult,lambda1_zero,"{""lambda1"": 0.0}",1.0314908613630402,479.6432505338137,0.0531679113168717,0.0130279174081739,0.2267388643175449,105.43357190765842,0.0018339870378412,0.0022741859593773,90,7.203238399999464
4,xb_bump_logb_mult,lambda4_zero,"{""lambda4"": 0.0}",0.9092938391838672,422.8216352204982,0.0526131629944686,0.0113355248839995,0.1045418421383718,48.61195659434289,0.0012792387154381,0.0005817934352029,90,7.653136300001279
5,xb_bump_logb_mult,lambda2_zero,"{""lambda2"": 0.0}",0.8662757858594978,402.8182404246665,0.0500341592974601,0.0091341997669684,0.0615237888140025,28.60856179851119,-0.0012997649815703,-0.0016195316818281,90,7.67282460000024
6,xb_bump_logb_mult,entangle_off,"{""axb"": 0.0, ""logb0"": 0.47151614105, ""sigb"": 0.50003431955}",0.8585754001517025,399.2375610705417,0.0555624442135071,0.0133966751932349,0.0538234031062072,25.02788244438637,0.0042285199344765,0.0026429437444382,90,7.540030199999819
7,xb_bump_logb_mult,bump_off,"{""amp"": 0.0, ""logx0"": -4.61371039654, ""sigx"": 0.267061786301}",0.8065841558172996,375.06163245504433,0.0509484330800351,0.0101467444215328,0.0018321587718043,0.8519538288890066,-0.0003854911989953,-0.0006069870272637,90,7.4923409999992145
