rank,model,test,fixed_map,chi2dN_total,chi2_total,highE_mean_absdev_first3,highE_mean_shortfall_first3,delta_chi2dN,delta_chi2_total,delta_absdev,delta_shortfall,fit_evals,fit_elapsed_s
1,reduced_loggauss_powerseed,c0_zero,"{""c0"": 0.0}",1.4166084565907042,658.7229323146775,0.0671871349984797,0.0179228068497597,0.5903774740815573,274.5255254479241,0.0157527507386846,0.0074764823230653,90,7.608108400001583
2,reduced_loggauss_powerseed,c1_zero,"{""c1"": 0.0}",1.0127553382346637,470.9312322791186,0.0539062887071659,0.021222014991081,0.1865243557255167,86.73382541236528,0.0024719044473708,0.0107756904643866,90,7.283137000000352
3,reduced_loggauss_powerseed,lambda1_zero,"{""lambda1"": 0.0}",0.9339013631886024,434.2641338827,0.0533631832349703,0.0117859163671705,0.1076703806794553,50.06672701594673,0.0019287989751752,0.0013395918404761,90,7.57795090000036
4,reduced_loggauss_powerseed,lambda2_zero,"{""lambda2"": 0.0}",0.8784392993978425,408.4742742199968,0.0506129123966298,0.0113654168847765,0.0522083168886955,24.276867353243425,-0.0008214718631653,0.0009190923580821,90,7.750896300000022
5,reduced_loggauss_powerseed,bump_off,"{""amp"": 0.0, ""logx0"": -4.58085522435, ""sigx"": 0.33536604003}",0.8596376421945711,399.7315036204756,0.053388979985165,0.0119172140690189,0.0334066596854241,15.534096753722212,0.0019545957253699,0.0014708895423245,90,7.552828599998975
6,reduced_loggauss_powerseed,lambda4_zero,"{""lambda4"": 0.0}",0.8361887213061467,388.8277554073582,0.0518335447682427,0.0097792016624985,0.0099577387969997,4.630348540604904,0.0003991605084476,-0.0006671228641958,90,7.66599430000133
