rank,model,test,fixed_map,chi2dN_total,chi2_total,highE_mean_absdev_first3,highE_mean_shortfall_first3,delta_chi2dN,delta_chi2_total,delta_absdev,delta_shortfall,fit_evals,fit_elapsed_s
1,xb_bump_logb_nobump,c0_zero,"{""c0"": 0.0}",1.4706065991410449,683.8320686005859,0.0645431939582954,0.0248147040754914,0.6659102386324958,309.64826096411053,0.0135002225248944,0.014026404117385,90,7.619119099999807
2,xb_bump_logb_nobump,lambda1_zero,"{""lambda1"": 0.0}",1.2865153172456651,598.2296225192343,0.0563607473066298,0.0150033526122588,0.481818956737116,224.04581488275895,0.0053177758732288,0.0042150526541524,90,7.456959299999653
3,xb_bump_logb_nobump,c1_zero,"{""c1"": 0.0}",1.0269996237114147,477.5548250258079,0.0528684916821564,0.0224352542846778,0.2223032632028656,103.37101738933252,0.0018255202487554,0.0116469543265713,90,7.108613900001728
4,xb_bump_logb_nobump,lambda2_zero,"{""lambda2"": 0.0}",0.8622738237182529,400.9573280289876,0.0509674670834067,0.0104260683359191,0.0575774632097038,26.77352039251227,-7.550434999423206e-05,-0.0003622316221872,90,7.622711199999685
5,xb_bump_logb_nobump,entangle_off,"{""axb"": 0.0, ""logb0"": 0.523011535517, ""logx0"": -4.65841293039, ""sigb"": 0.49258204335, ""sigx"": 0.270544257539}",0.8563943899513524,398.22339132737886,0.052346220187353,0.0120176528363254,0.0516980294428033,24.039583690903548,0.001303248753952,0.001229352878219,90,7.403218299999935
6,xb_bump_logb_nobump,lambda4_zero,"{""lambda4"": 0.0}",0.8229994652909675,382.6947513602999,0.0543019159938892,0.0125843780180614,0.0183031047824183,8.510943723824541,0.0032589445604883,0.0017960780599549,90,7.575360999999248
