model,param,value,sigma_norm,sigma_phys,frac_uncertainty
reduced_loggauss_powerseed,lambda1,0.543680868462,0.004977628526940756,0.039721475644987236,0.07306027846327193
reduced_loggauss_powerseed,lambda2,0.624789037837,0.007435045129178102,0.059331660130841256,0.09496270987123205
reduced_loggauss_powerseed,lambda4,0.0246503980779,0.01334149708095669,0.01334149708095669,0.5412284636862655
reduced_loggauss_powerseed,logx0,-4.58085522435,0.011497045724284024,0.09204957401472068,0.020094408032242942
reduced_loggauss_powerseed,sigx,0.33536604003,0.022023311373425128,0.051754781727549055,0.1543232633898154
reduced_loggauss_powerseed,amp,-0.485169528067,0.02385089382567499,0.09540357530269997,0.19663966878300138
reduced_loggauss_powerseed,BNP,1.41627869933,0.008866648180302215,0.036353257539239084,0.025668152431041112
reduced_loggauss_powerseed,c0,0.0793882165002,0.007946720723650866,0.0019866801809127164,0.025024874830230144
reduced_loggauss_powerseed,c1,0.0222843375467,0.005404091423206324,0.001351022855801581,0.06062656576487052
