0,1,2,3
1.3343572293596884e-07,6.045263211681755e-08,-7.511654592075964e-08,-1.1877180913202632e-07
6.045263211681755e-08,3.2437311946179846e-08,-3.4345915729750963e-08,-5.854402833324634e-08
-7.511654592075964e-08,-3.4345915729750963e-08,4.2388987142813926e-08,6.707347450769637e-08
-1.1877180913202632e-07,-5.854402833324634e-08,6.707347450769637e-08,1.1024236295757591e-07
