source_dir,candidate,penalty_mode,lambda,combined_objective,penalty_value,chi2dN_total,chi2dN_collider,chi2dN_fixed_target,highE_mean_absdev_first3,highE_mean_shortfall_first3,highE_mean_signed_first3,cms_highmass_mean_absdev_first3,cms_highmass_mean_signed_first3,zlike_mean_absdev_first3,zlike_mean_signed_first3,fit_evals,fit_flag,pareto_total_vs_penalty,highE_weighted_chi2dN
pareto_highE_results,baseline_0112,balanced_absdev,20.0,2.034263744707154,0.0593063698786785,0.8481371660686989,0.9957497732587456,0.6490838018275755,0.0538407579296761,0.0191869860801999,0.0154667857692762,0.0866344296236905,0.0866344296236905,0.0319783101336666,-0.0319783101336666,630,1,True,
pareto_highE_results,baseline_0112,balanced_absdev,40.0,3.071926160013175,0.0523377487341794,0.9784195098501708,1.1202967377123234,0.7871002177330247,0.0568090199501635,0.0448179478527049,-0.0328268757552463,0.0299813926542591,0.0299739678330338,0.0746941048140998,-0.0746941048140998,630,1,True,
pareto_highE_results,baseline_0112,balanced_absdev,40.0,3.071926160013175,0.0523377487341794,0.9784195098501708,1.1202967377123234,0.7871002177330247,0.0568090199501635,0.0448179478527049,-0.0328268757552463,0.0299813926542591,0.0299739678330338,0.0746941048140998,-0.0746941048140998,630,1,True,
pareto_highE_results,baseline_0112,balanced_absdev,40.0,3.071926160013175,0.0523377487341794,0.9784195098501708,1.1202967377123234,0.7871002177330247,0.0568090199501635,0.0448179478527049,-0.0328268757552463,0.0299813926542591,0.0299739678330338,0.0746941048140998,-0.0746941048140998,630,1,True,
pareto_highE_results,baseline_0112,shortfall,0.0,0.8399813966600714,0.0200867569029037,0.8399831835231706,1.0132146070965886,0.6063832335529552,0.054947634985276,0.0200867569029037,0.0147741211794686,0.0871521952059309,0.0871521952059309,0.0334779281715061,-0.0334779281715061,455,1,True,
pareto_highE_results,baseline_0112,shortfall,5.0,0.9382510308145552,0.0192227733607046,0.8421389261315042,1.0062837490140983,0.6207921195170967,0.0543851396621815,0.0192227733607046,0.0159395929407722,0.0879059157536922,0.0879059157536922,0.0320379556011744,-0.0320379556011744,630,1,True,
pareto_highE_results,baseline_0112,shortfall,10.0,1.0324522561404152,0.018465343679069,0.8477998567144032,1.0052099641196954,0.635534711879994,0.0539504452056508,0.018465343679069,0.0170197578475128,0.0887127538164545,0.0887127538164545,0.0307755727984483,-0.0307755727984483,630,1,True,
pareto_highE_results,baseline_0112,shortfall,20.0,1.2122811166096,0.0173674179273503,0.8649307803525527,1.0180491248173749,0.6584530128166555,0.0534685958159114,0.0173674179273503,0.0187337599612107,0.0902529447214028,0.0902529447214028,0.0289456965455839,-0.0289456965455839,630,1,True,
pareto_highE_results,baseline_0112,shortfall,40.0,1.5370076420306265,0.0151866287867894,0.9295411484528228,1.0849418913499045,0.7199856012128193,0.0524925238176491,0.0151866287867894,0.0221192662440702,0.0932647375771492,0.0932647375771492,0.0253110479779824,-0.0253110479779824,630,1,True,
pareto_highE_results,baseline_unfrozen,balanced_absdev,0.0,0.8389761585077864,0.0603243572350667,0.8389757173124082,1.011333030368401,0.6065544921308418,0.0549653200171518,0.0201175026872955,0.0147303146425608,0.0871195433246409,0.0871195433246409,0.0335291711454925,-0.0335291711454925,560,1,True,
pareto_highE_results,baseline_unfrozen,balanced_absdev,0.0,0.8389761585077864,0.0603243572350667,0.8389757173124082,1.011333030368401,0.6065544921308418,0.0549653200171518,0.0201175026872955,0.0147303146425608,0.0871195433246409,0.0871195433246409,0.0335291711454925,-0.0335291711454925,560,1,True,
pareto_highE_results,baseline_unfrozen,balanced_absdev,0.0,0.8389761585077864,0.0603243572350667,0.8389757173124082,1.011333030368401,0.6065544921308418,0.0549653200171518,0.0201175026872955,0.0147303146425608,0.0871195433246409,0.0871195433246409,0.0335291711454925,-0.0335291711454925,560,1,True,
market_pareto_results,baseline_unfrozen,balanced_absdev,0.0,0.8383315728805384,0.0605952227711528,0.8383330384076346,1.0164113030985469,0.5981971966274652,0.0552646974548278,0.0203655577137164,0.0145335820273948,0.0872478493527783,0.0872478493527783,0.0339425961895274,-0.0339425961895274,1410,1,False,1.649855374489115
pareto_highE_results,baseline_unfrozen,balanced_absdev,5.0,1.1402534457167488,0.0600785763593012,0.8398616028762955,1.006952626008485,0.6145418898647066,0.0546843962865201,0.0198646055972373,0.0149551850920454,0.087049476723207,0.087049476723207,0.0331076759953955,-0.0331076759953955,630,1,True,
pareto_highE_results,baseline_unfrozen,balanced_absdev,5.0,1.1402534457167488,0.0600785763593012,0.8398616028762955,1.006952626008485,0.6145418898647066,0.0546843962865201,0.0198646055972373,0.0149551850920454,0.087049476723207,0.087049476723207,0.0331076759953955,-0.0331076759953955,630,1,True,
pareto_highE_results,baseline_unfrozen,balanced_absdev,5.0,1.1402534457167488,0.0600785763593012,0.8398616028762955,1.006952626008485,0.6145418898647066,0.0546843962865201,0.0198646055972373,0.0149551850920454,0.087049476723207,0.087049476723207,0.0331076759953955,-0.0331076759953955,630,1,True,
market_pareto_results,baseline_unfrozen,balanced_absdev,5.0,1.1375956294797644,0.0598580684008794,0.8383044716170878,1.0049656462008505,0.613564402860196,0.0544757491570784,0.0197678833091244,0.0149399825388294,0.0867696646198847,0.0867696646198847,0.0329464721818741,-0.0329464721818741,1510,1,True,1.6099429559110696
pareto_highE_results,baseline_unfrozen,balanced_absdev,10.0,1.4395150482764962,0.0597432333310107,0.8420859802520805,1.0015449171276676,0.627058019919849,0.0543144819457532,0.0195596858428338,0.0151951102600855,0.0868869902572984,0.0868869902572984,0.032599476404723,-0.032599476404723,630,1,True,
pareto_highE_results,baseline_unfrozen,balanced_absdev,10.0,1.4395150482764962,0.0597432333310107,0.8420859802520805,1.0015449171276676,0.627058019919849,0.0543144819457532,0.0195596858428338,0.0151951102600855,0.0868869902572984,0.0868869902572984,0.032599476404723,-0.032599476404723,630,1,True,
pareto_highE_results,baseline_unfrozen,balanced_absdev,10.0,1.4395150482764962,0.0597432333310107,0.8420859802520805,1.0015449171276676,0.627058019919849,0.0543144819457532,0.0195596858428338,0.0151951102600855,0.0868869902572984,0.0868869902572984,0.032599476404723,-0.032599476404723,630,1,True,
market_pareto_results,baseline_unfrozen,balanced_absdev,10.0,1.435567038360036,0.0594696415451113,0.8408718071609533,1.0003725138771706,0.6257875208315091,0.0540588958025267,0.019449547699313,0.0151598004039005,0.0865233702580341,0.0865233702580341,0.0324159128321884,-0.0324159128321884,1510,1,True,1.5904594612779273
pareto_highE_results,baseline_unfrozen,balanced_absdev,20.0,2.0326331509481808,0.0592852445962411,0.846927890291547,0.9969294918811812,0.6446530032994645,0.0538913358244286,0.0193844703887132,0.0151223950470021,0.0862547884553032,0.0862547884553032,0.0323157007371789,-0.032299200558532,630,1,True,
pareto_highE_results,baseline_unfrozen,balanced_absdev,20.0,2.0326331509481808,0.0592852445962411,0.846927890291547,0.9969294918811812,0.6446530032994645,0.0538913358244286,0.0193844703887132,0.0151223950470021,0.0862547884553032,0.0862547884553032,0.0323157007371789,-0.032299200558532,630,1,True,
pareto_highE_results,baseline_unfrozen,balanced_absdev,20.0,2.0326331509481808,0.0592852445962411,0.846927890291547,0.9969294918811812,0.6446530032994645,0.0538913358244286,0.0193844703887132,0.0151223950470021,0.0862547884553032,0.0862547884553032,0.0323157007371789,-0.032299200558532,630,1,True,
market_pareto_results,baseline_unfrozen,balanced_absdev,20.0,2.026822936663411,0.0589208452223139,0.8484058282326051,0.994679487720272,0.6511580146810546,0.0535294327134208,0.0191782696067088,0.015172893500003,0.0858779077667798,0.0858779077667798,0.0319637826778481,-0.0319637826778481,1510,1,True,1.5900110086893124
pareto_highE_results,baseline_unfrozen,balanced_absdev,40.0,3.20387450240658,0.0578808602295643,0.888641679721554,0.9923859176551838,0.7487441467504474,0.0523440460039689,0.018100836718593,0.0161423725667827,0.0855649313575415,0.0855649313575415,0.0301967891015872,-0.0301393332937231,630,1,True,
pareto_highE_results,baseline_unfrozen,balanced_absdev,40.0,3.20387450240658,0.0578808602295643,0.888641679721554,0.9923859176551838,0.7487441467504474,0.0523440460039689,0.018100836718593,0.0161423725667827,0.0855649313575415,0.0855649313575415,0.0301967891015872,-0.0301393332937231,630,1,True,
pareto_highE_results,baseline_unfrozen,balanced_absdev,40.0,3.20387450240658,0.0578808602295643,0.888641679721554,0.9923859176551838,0.7487441467504474,0.0523440460039689,0.018100836718593,0.0161423725667827,0.0855649313575415,0.0855649313575415,0.0301967891015872,-0.0301393332937231,630,1,True,
market_pareto_results,baseline_unfrozen,balanced_absdev,40.0,3.186518737113148,0.0576767751644831,0.8794489718193508,0.9949533336665602,0.7236930899344769,0.0524008054816113,0.0187781560500745,0.0148444933814622,0.0840566235788419,0.0840566235788419,0.0312969267501242,-0.0312969267501242,1510,1,True,1.5893944643012148
pareto_highE_results,baseline_unfrozen,shortfall,0.0,0.8393276714800504,0.020177447888752,0.8393244565189986,1.0145131283594078,0.6030851869160229,0.0550358807394602,0.020177447888752,0.014680984961956,0.0871460821267704,0.0871460821267704,0.0336290798145868,-0.0336290798145868,560,1,True,
market_pareto_results,baseline_unfrozen,shortfall,0.0,0.8386115693281447,0.0202092620024892,0.838613661080295,1.0129230643627054,0.6035600718055298,0.055029032718093,0.0202092620024892,0.0146105087131144,0.0870494267890094,0.0870494267890094,0.0336821033374821,-0.0336821033374821,1410,1,True,1.6358433748085015
pareto_highE_results,baseline_unfrozen,shortfall,5.0,0.9378677591106253,0.0193294321939457,0.8412190536883764,1.010901697389505,0.6124045796065509,0.0545774169851383,0.0193294321939457,0.0159185525972468,0.0881199619779814,0.0881199619779814,0.0322157203232429,-0.0322157203232429,630,1,True,
market_pareto_results,baseline_unfrozen,shortfall,5.0,0.9377653449397382,0.0193038964620372,0.8412461805821722,1.0050312638607466,0.620384477373185,0.0544138404927497,0.0193038964620372,0.0158060475686753,0.0877748600767814,0.0877748600767814,0.032173160770062,-0.032173160770062,1510,1,True,1.5900296763841288
pareto_highE_results,baseline_unfrozen,shortfall,10.0,1.033249983479264,0.0187148869853752,0.8461031419608264,1.0066772396994537,0.6295714041011626,0.0542043163646419,0.0187148869853752,0.0167745423938914,0.0887235734481668,0.0887235734481668,0.0311914783089587,-0.0311914783089587,630,1,True,
market_pareto_results,baseline_unfrozen,shortfall,10.0,1.0313956291405852,0.0184825892492298,0.8465702831728411,1.0030898352572446,0.6355060386953888,0.0538826719281247,0.0184825892492298,0.0169174934296649,0.0885002066972372,0.0885002066972372,0.0308043154153831,-0.0308043154153831,1510,1,True,1.5376262245440806
pareto_highE_results,baseline_unfrozen,shortfall,20.0,1.2126528438299329,0.0172856015994531,0.8669393917584248,1.0184748620111477,0.6625961061146017,0.0534431843417363,0.0172856015994531,0.01887198114283,0.090393956855708,0.090393956855708,0.0288093359990885,-0.0288093359990885,630,1,True,
market_pareto_results,baseline_unfrozen,shortfall,20.0,1.2102844839813116,0.0171557107643226,0.8671697940145786,1.013203000037203,0.6702462283174028,0.0530964592203271,0.0171557107643226,0.0187850376916818,0.0898518711400112,0.0898518711400112,0.0285928512738711,-0.0285928512738711,1510,1,True,1.48854372127767
pareto_highE_results,baseline_unfrozen,shortfall,40.0,1.5403266280788117,0.0151360824665164,0.9348799755578556,1.070849175061311,0.7515275701668322,0.051906942523192,0.0151360824665164,0.0216347775901591,0.0919271501416889,0.0919271501416889,0.0252268041108607,-0.0252268041108607,630,1,True,
market_pareto_results,baseline_unfrozen,shortfall,40.0,1.5323478135544015,0.0152591636996492,0.921980076880655,1.0772939685167526,0.7125416472501593,0.0524505465946105,0.0152591636996492,0.0219322191953121,0.0929784572374034,0.0929784572374034,0.0254319394994153,-0.0254319394994153,1510,1,True,1.4586075423554776
market_pareto_results,hybrid_0112_art23cs,balanced_absdev,0.0,0.81700893049604,0.0637273255709676,0.8170096308469821,0.91588070315716,0.683683487883257,0.0559984328267099,0.014759341831231,0.0264797491642477,0.1023717892922563,0.1023717892922563,0.0250828618496789,-0.0241149442544246,1410,1,True,1.651428344514858
market_pareto_results,hybrid_0112_art23cs,balanced_absdev,5.0,1.1310733711275964,0.0615992501032775,0.8230747716731492,0.9136386479575508,0.7009507566835781,0.0541715519190427,0.0144036603753428,0.0253642311683569,0.0987377410244513,0.0987377410244513,0.0244607591821036,-0.0235514420690393,1510,1,True,1.587199056452632
market_pareto_results,hybrid_0112_art23cs,balanced_absdev,10.0,1.431480124356012,0.0607733852656283,0.823745154777622,0.9073112543675944,0.7110575356335688,0.0532162630538696,0.0134899457397016,0.0262363715744663,0.0985589963244217,0.0985589963244217,0.0229877742068349,-0.0219787115921705,1510,1,True,1.5186523906261071
market_pareto_results,hybrid_0112_art23cs,balanced_absdev,20.0,2.031697716515392,0.0602183425515361,0.8273314437183317,0.9208281998375673,0.7012524847090602,0.0534969927006889,0.0157716309028714,0.0219537308949461,0.0938250918057718,0.0938250918057718,0.0266115932973004,-0.025960509712271,1510,1,True,1.5891391273285564
market_pareto_results,hybrid_0112_art23cs,balanced_absdev,40.0,3.2075960718838994,0.0588108873199477,0.8551588454832273,0.9519911992704138,0.7245818835580824,0.0527415599168454,0.0169865658659152,0.018768428185015,0.0891575243354592,0.0891575243354592,0.0284642503044363,-0.028157635915281,1510,1,True,1.5327047902211708
market_pareto_results,hybrid_0112_art23cs,shortfall,0.0,0.8186258245779954,0.0143750398269049,0.8186266592130773,0.9179969425530016,0.6846273377395429,0.0564677232410881,0.0143750398269049,0.0277176435872783,0.104407618871541,0.104407618871541,0.0245077928207863,-0.02340900660223,1410,1,True,1.6845520388407589
market_pareto_results,hybrid_0112_art23cs,shortfall,5.0,0.8873833939714972,0.0116678239709069,0.8290448420665336,0.9223271241840598,0.7032550979989604,0.0538061471800282,0.0116678239709069,0.0304704992382144,0.1043584876863705,0.1043584876863705,0.0201045868424667,-0.0187881597272229,1510,1,True,1.6188681778896516
market_pareto_results,hybrid_0112_art23cs,shortfall,10.0,0.9432654996315656,0.0097508741307511,0.8457539825859531,0.9466126551903532,0.7097475907406252,0.0539836196976194,0.0097508741307511,0.0344818714361171,0.109446464123655,0.109446464123655,0.0170083900802622,-0.0154945236889081,1510,1,True,1.6452118438269796
market_pareto_results,hybrid_0112_art23cs,shortfall,20.0,1.0261782941038966,0.0072748578617865,0.8806802447586446,0.9984348650919552,0.7218899234000892,0.0535891270925782,0.0072748578617865,0.0390394113690051,0.1146440187278888,0.1146440187278888,0.0128858660023711,-0.011363660203584,1510,1,True,1.65200723593842
market_pareto_results,hybrid_0112_art23cs,shortfall,40.0,1.1579926278515933,0.0059348084742386,0.9205973906974962,1.0674325284123625,0.7225924322638131,0.0561867399304943,0.0059348084742386,0.0443171229820171,0.1229592972636128,0.1229592972636128,0.0116717017084152,-0.0081109932057133,1510,1,True,1.8018272445144583
