0,1,2,3,4,5,6,7
5.660227716e-05,5.273808896e-05,4.414216672e-05,3.938731088e-05,3.508209568e-05,2.7938924480000002e-05,2.2697034240000002e-05,1.750200064e-05
5.273808896e-05,8.487323476e-05,6.854204731999999e-05,6.115737828000001e-05,5.4474847079999996e-05,4.338315988e-05,3.524223944e-05,2.717555784e-05
4.414216672e-05,6.854204731999999e-05,8.021422523999999e-05,5.969792396e-05,5.317555756e-05,4.234845116e-05,3.440126808e-05,2.652700888e-05
3.938731088e-05,6.115737828000001e-05,5.969792396e-05,6.385954984000001e-05,4.744608724e-05,3.778556164e-05,3.069465832e-05,2.366882152e-05
3.508209568e-05,5.4474847079999996e-05,5.317555756e-05,4.744608724e-05,5.370210364e-05,3.365725604e-05,2.734107752e-05,2.108285672e-05
2.7938924480000002e-05,4.338315988e-05,4.234845116e-05,3.778556164e-05,3.365725604e-05,3.213559644e-05,2.177414472e-05,1.679016392e-05
2.2697034240000002e-05,3.524223944e-05,3.440126808e-05,3.069465832e-05,2.734107752e-05,2.177414472e-05,2.2221741360000004e-05,1.3639292960000002e-05
1.750200064e-05,2.717555784e-05,2.652700888e-05,2.366882152e-05,2.108285672e-05,1.679016392e-05,1.3639292960000002e-05,1.289874456e-05
