0,1,2,3,4,5,6,7,8
1.213553254381479e-06,1.125745215371989e-06,9.929520873864937e-07,8.313965688438847e-07,6.750541033188369e-07,5.435576543994292e-07,4.1978892773235025e-07,3.129918538521932e-07,2.2650754761363832e-07
1.125745215371989e-06,1.0448822834263006e-06,9.217257301389228e-07,7.716613913089152e-07,6.265534621063358e-07,5.043713764038919e-07,3.8956608346270466e-07,2.9051054759714806e-07,2.102842750182304e-07
9.929520873864937e-07,9.217257301389228e-07,8.132654515583528e-07,6.810364969104154e-07,5.53138197679916e-07,4.454271841000602e-07,3.4420308896873856e-07,2.5684222447276936e-07,1.860643370253141e-07
8.313965688438847e-07,7.716613913089152e-07,6.810364969104154e-07,5.707228825131152e-07,4.6379245687252707e-07,3.7366411753242673e-07,2.8891356095215297e-07,2.15768608289824e-07,1.564901740544497e-07
6.750541033188369e-07,6.265534621063358e-07,5.53138197679916e-07,4.6379245687252707e-07,3.771875808864739e-07,3.0413675329358035e-07,2.3539539316964653e-07,1.760115028370894e-07,1.2785885713578332e-07
5.435576543994292e-07,5.043713764038919e-07,4.454271841000602e-07,3.7366411753242673e-07,3.0413675329358035e-07,2.457655939648213e-07,1.905208869869521e-07,1.4269446864165215e-07,1.0389035526250667e-07
4.1978892773235025e-07,3.8956608346270466e-07,3.4420308896873856e-07,2.8891356095215297e-07,2.3539539316964653e-07,1.905208869869521e-07,1.4797658196460135e-07,1.1105649227276118e-07,8.106670274736611e-08
3.129918538521932e-07,2.9051054759714806e-07,2.5684222447276936e-07,2.15768608289824e-07,1.760115028370894e-07,1.4269446864165215e-07,1.1105649227276118e-07,8.355717634705977e-08,6.11808608990314e-08
2.2650754761363832e-07,2.102842750182304e-07,1.860643370253141e-07,1.564901740544497e-07,1.2785885713578332e-07,1.0389035526250667e-07,8.106670274736611e-08,6.11808608990314e-08,4.497296863029468e-08
