0,1,2,3,4,5,6,7,8,9,10
6.604403635828895e-09,1.4628404440730698e-08,1.5919607579847472e-08,1.4836519716489481e-08,1.3282767251570713e-08,1.1710005808854706e-08,1.032972947365592e-08,8.618020741050732e-09,6.86513228760252e-09,5.360086146674226e-09,3.0006610370507722e-09
1.4628404440730698e-08,3.24859647000773e-08,3.544759315391252e-08,3.308630018007621e-08,2.9649258780709264e-08,2.6157118680430108e-08,2.3083653395233543e-08,1.9267823795021442e-08,1.5354932622159473e-08,1.1990765738092624e-08,6.712605345031573e-09
1.5919607579847472e-08,3.544759315391252e-08,3.879353236133508e-08,3.627750197058918e-08,3.254904437573009e-08,2.8743295432385262e-08,2.538289470788781e-08,2.120384302575523e-08,1.691094615127124e-08,1.321331614927734e-08,7.403398060975118e-09
1.4836519716489481e-08,3.308630018007621e-08,3.627750197058918e-08,3.3970963647970846e-08,3.0508929724492075e-08,2.6963117369710458e-08,2.3825242669277397e-08,1.9917458000774647e-08,1.5897733878544262e-08,1.2430318757639611e-08,6.974032250620599e-09
1.3282767251570713e-08,2.9649258780709264e-08,3.254904437573009e-08,3.0508929724492075e-08,2.7419261115681675e-08,2.4247125612555363e-08,2.1435570074175753e-08,1.7930478703203543e-08,1.4321354216765998e-08,1.1204705036874106e-08,6.2943538864522245e-09
1.1710005808854706e-08,2.6157118680430108e-08,2.8743295432385262e-08,2.6963117369710458e-08,2.4247125612555363e-08,2.1453066837295144e-08,1.8973463167166776e-08,1.5879404330079077e-08,1.2690816822136144e-08,9.934739473933634e-09,5.587697711285739e-09
1.032972947365592e-08,2.3083653395233543e-08,2.538289470788781e-08,2.3825242669277397e-08,2.1435570074175753e-08,1.8973463167166776e-08,1.6786430697177053e-08,1.405539845389549e-08,1.1239035692201848e-08,8.802844678667895e-09,4.956669281570591e-09
8.618020741050732e-09,1.9267823795021442e-08,2.120384302575523e-08,1.9917458000774647e-08,1.7930478703203543e-08,1.5879404330079077e-08,1.405539845389549e-08,1.1775571134891032e-08,9.422533321406972e-09,7.3851790713797895e-09,4.164676976902606e-09
6.86513228760252e-09,1.5354932622159473e-08,1.691094615127124e-08,1.5897733878544262e-08,1.4321354216765998e-08,1.2690816822136144e-08,1.1239035692201848e-08,9.422533321406972e-09,7.545956289795633e-09,5.919375766669047e-09,3.3443712536048367e-09
5.360086146674226e-09,1.1990765738092624e-08,1.321331614927734e-08,1.2430318757639611e-08,1.1204705036874106e-08,9.934739473933634e-09,8.802844678667895e-09,7.3851790713797895e-09,5.919375766669047e-09,4.647559339980511e-09,2.6311106190986944e-09
3.0006610370507722e-09,6.712605345031573e-09,7.403398060975118e-09,6.974032250620599e-09,6.2943538864522245e-09,5.587697711285739e-09,4.956669281570591e-09,4.164676976902606e-09,3.3443712536048367e-09,2.6311106190986944e-09,1.4965252337214496e-09
