0,1,2,3,4
5.4047767390844875e-08,2.9347600012291147e-08,-1.7736453017990817e-08,-3.264500982821167e-08,-3.301390455693792e-08
2.9347600012291147e-08,1.6837814420803667e-08,-9.339860094238624e-09,-1.810392918327213e-08,-1.87416251555869e-08
-1.7736453017990817e-08,-9.339860094238624e-09,5.917187164182593e-09,1.0588439879449591e-08,1.0570686068598551e-08
-3.264500982821167e-08,-1.810392918327213e-08,1.0588439879449591e-08,1.9881374248670296e-08,2.027912488336672e-08
-3.301390455693792e-08,-1.87416251555869e-08,1.0570686068598551e-08,2.027912488336672e-08,2.0905718760562674e-08
