0,1,2,3,4,5,6,7
1.587148629151213e-05,2.9041709320458312e-05,2.5123058751455828e-05,1.9251113277880822e-05,1.4630617161211283e-05,1.0676577467364389e-05,7.55647294604616e-06,5.1733644874546025e-06
2.9041709320458312e-05,5.379164623661093e-05,4.71746756188438e-05,3.645627178145762e-05,2.7866351783913835e-05,2.044060003004003e-05,1.4537349258851691e-05,1.000631658262228e-05
2.5123058751455828e-05,4.71746756188438e-05,4.205487757519952e-05,3.2874285196470624e-05,2.5336102134743814e-05,1.8725451682630894e-05,1.3415088455051233e-05,9.31055773978963e-06
1.9251113277880822e-05,3.645627178145762e-05,3.2874285196470624e-05,2.5942209560866378e-05,2.013911463217497e-05,1.498630177833451e-05,1.0809292258016266e-05,7.560819423954853e-06
1.4630617161211283e-05,2.7866351783913835e-05,2.5336102134743814e-05,2.013911463217497e-05,1.5723719703085307e-05,1.176455411626018e-05,8.531980064644866e-06,6.005667182572194e-06
1.0676577467364389e-05,2.044060003004003e-05,1.8725451682630894e-05,1.498630177833451e-05,1.176455411626018e-05,8.848853271587429e-06,6.451657152005429e-06,4.569378566108903e-06
7.55647294604616e-06,1.4537349258851691e-05,1.3415088455051233e-05,1.0809292258016266e-05,8.531980064644866e-06,6.451657152005429e-06,4.729343216350677e-06,3.3704614904972147e-06
5.1733644874546025e-06,1.000631658262228e-05,9.31055773978963e-06,7.560819423954853e-06,6.005667182572194e-06,4.569378566108903e-06,3.3704614904972147e-06,2.4193404721872825e-06
