0,1,2,3,4,5,6
6.718694244085772e-06,1.3367611512837501e-05,1.2719657269163884e-05,9.97899818941889e-06,6.055361796964707e-06,3.1658688937475826e-06,1.7969876854557044e-06
1.3367611512837501e-05,2.670682273493214e-05,2.5559017495727513e-05,2.0167233027676133e-05,1.2342245161000346e-05,6.523749974331112e-06,3.742292681915286e-06
1.2719657269163884e-05,2.5559017495727513e-05,2.465544679685059e-05,1.9607341895926606e-05,1.2138090462729756e-05,6.509274245207695e-06,3.78524312243527e-06
9.97899818941889e-06,2.0167233027676133e-05,1.9607341895926606e-05,1.5712888994615737e-05,9.835531555270252e-06,5.346977518128913e-06,3.1485761123796e-06
6.055361796964707e-06,1.2342245161000346e-05,1.2138090462729756e-05,9.835531555270252e-06,6.2541138931345125e-06,3.464743545540515e-06,2.0747984009934885e-06
3.1658688937475826e-06,6.523749974331112e-06,6.509274245207695e-06,5.346977518128913e-06,3.464743545540515e-06,1.961909506043816e-06,1.197100650629836e-06
1.7969876854557044e-06,3.742292681915286e-06,3.78524312243527e-06,3.1485761123796e-06,2.0747984009934885e-06,1.197100650629836e-06,7.419158010748908e-07
