0,1,2,3
0.051092098749719234,0.047202405690997075,0.04026447722479443,0.03167405641565779
0.047202405690997075,0.043608977219942946,0.03719947951589376,0.02926333564952005
0.04026447722479443,0.03719947951589376,0.031732514946131864,0.024963370090208298
0.03167405641565779,0.02926333564952005,0.024963370090208298,0.019639149081151462
