0,1,2,3,4,5,6,7,8,9
6.759032376386311e-06,6.384108739071831e-06,5.6838578201437896e-06,4.752004184010778e-06,3.701352118248656e-06,2.6423006429708595e-06,1.7035895358416216e-06,9.101988088247635e-07,3.334731086303673e-07,-4.881029534409905e-08
6.384108739071831e-06,6.030302625985163e-06,5.369471748800927e-06,4.490034533837558e-06,3.4983975414609864e-06,2.498746272775693e-06,1.6124840832530615e-06,8.633136346131032e-07,3.1847675793123386e-07,-4.290687350940138e-08
5.6838578201437896e-06,5.369471748800927e-06,4.7822286001182535e-06,4.0006429535651486e-06,3.1191813883985713e-06,2.2304304826019174e-06,1.4421038342571483e-06,7.755117829993257e-07,2.9024214016512713e-07,-3.208520101757395e-08
4.752004184010778e-06,4.490034533837558e-06,4.0006429535651486e-06,3.3491788772830212e-06,2.6142378826483917e-06,1.8729831367006014e-06,1.214935969660646e-06,6.582087268959524e-07,2.522224372928054e-07,-1.8090188626390224e-08
3.701352118248656e-06,3.4983975414609864e-06,3.1191813883985713e-06,2.6142378826483917e-06,2.04430705488658e-06,1.4691841616496437e-06,9.579306318275504e-07,5.25022249732045e-07,2.084585700465484e-07,-3.124724863055642e-09
2.6423006429708595e-06,2.498746272775693e-06,2.2304304826019174e-06,1.8729831367006014e-06,1.4691841616496437e-06,1.0613490172465693e-06,6.979623191462623e-07,3.8981239931240713e-07,1.634184244408454e-07,1.1121285974242629e-08
1.7035895358416216e-06,1.6124840832530615e-06,1.4421038342571483e-06,1.214935969660646e-06,9.579306318275504e-07,6.979623191462623e-07,4.6542196138400526e-07,2.6770269705769976e-07,1.2129954598581403e-07,2.17436373015529e-08
9.101988088247635e-07,8.633136346131032e-07,7.755117829993257e-07,6.582087268959524e-07,5.25022249732045e-07,3.8981239931240713e-07,2.6770269705769976e-07,1.6329259874558238e-07,8.453441399809074e-08,2.9667456729469344e-08
3.334731086303673e-07,3.1847675793123386e-07,2.9024214016512713e-07,2.522224372928054e-07,2.084585700465484e-07,1.634184244408454e-07,1.2129954598581403e-07,8.453441399809074e-08,5.503830117477022e-08,3.290038561605875e-08
-4.881029534409905e-08,-4.290687350940138e-08,-3.208520101757395e-08,-1.8090188626390224e-08,-3.124724863055642e-09,1.1121285974242629e-08,2.17436373015529e-08,2.9667456729469344e-08,3.290038561605875e-08,3.2689562662507603e-08
