0,1,2,3,4,5
0.0033245606450864294,0.003094714950779462,0.0026729291402871544,0.0021291660179522257,0.0015352373570977637,0.0009744307521048849
0.003094714950779462,0.002881238600273764,0.0024894509099423873,0.0019842563674072073,0.0014322163616294352,0.0009107680574530259
0.0026729291402871544,0.0024894509099423873,0.0021526415228832756,0.0017181350182529883,0.0012428951418234696,0.0007936256651011618
0.0021291660179522257,0.0019842563674072073,0.0017181350182529883,0.001374605702782977,0.000998180417373667,0.0006418120855655828
0.0015352373570977637,0.0014322163616294352,0.0012428951418234696,0.000998180417373667,0.0007292944384057539,0.0004741360006790279
0.0009744307521048849,0.0009107680574530259,0.0007936256651011618,0.0006418120855655828,0.0004741360006790279,0.00031431338617537167
