0,1,2,3,4,5,6,7,8,9,10,11
1.2589324292520255e-06,1.1897057560767701e-06,1.0599231509950368e-06,8.884981020260456e-07,6.929653515446589e-07,4.973107794470346e-07,3.2064300868358094e-07,1.737273076886181e-07,6.39869914491469e-08,-8.705351385438429e-09,-4.815173311607099e-08,-6.276410048716373e-08
1.1897057560767701e-06,1.1244856848877172e-06,1.0020738307455936e-06,8.403996804763433e-07,6.559361182896086e-07,4.7130112205075933e-07,3.045150698382367e-07,1.6575163908461385e-07,6.199758873970844e-08,-6.844835397849279e-09,-4.4335408552381867e-08,-5.8387796199964204e-08
1.0599231509950368e-06,1.0020738307455936e-06,8.936032830503249e-07,7.501387979313061e-07,5.863910960625486e-07,4.223920134153648e-07,2.7412062781502984e-07,1.506249231051822e-07,5.808311359108797e-08,-3.537865760450623e-09,-3.734704899734712e-08,-5.033099639694662e-08
8.884981020260456e-07,8.403996804763433e-07,7.501387979313061e-07,6.307906972018799e-07,4.943737574884217e-07,3.5760976545740105e-07,2.3377883166188866e-07,1.3046170418776572e-07,5.2755045848017096e-08,7.105082882733255e-10,-2.8195284086239075e-08,-3.972676115187587e-08
6.929653515446589e-07,6.559361182896086e-07,5.863910960625486e-07,4.943737574884217e-07,3.89018601920966e-07,2.8322377559447546e-07,1.8721039766628393e-07,1.0687849651645191e-07,4.611312051000252e-08,5.0491050000168205e-09,-1.8181346910659717e-08,-2.7962385315315962e-08
4.973107794470346e-07,4.7130112205075933e-07,4.223920134153648e-07,3.5760976545740105e-07,2.8322377559447546e-07,2.0833643803723742e-07,1.4010652891936123e-07,8.275160342900803e-08,3.8955203347109015e-08,8.930535001849212e-09,-8.548062723185656e-09,-1.6494890316481295e-08
3.2064300868358094e-07,3.045150698382367e-07,2.7412062781502984e-07,2.3377883166188866e-07,1.8721039766628393e-07,1.4010652891936123e-07,9.68836152818142e-08,6.02409751405106e-08,3.1790006711541925e-08,1.1800774815160128e-08,-3.8688317697416563e-10,-6.5660734462238156e-09
1.737273076886181e-07,1.6575163908461385e-07,1.506249231051822e-07,1.3046170418776572e-07,1.0687849651645191e-07,8.275160342900803e-08,6.02409751405106e-08,4.078846594947014e-08,2.5123510206136257e-08,1.3548739452408781e-08,5.860052639508325e-09,1.2641353945869414e-09
6.39869914491469e-08,6.199758873970844e-08,5.808311359108797e-08,5.2755045848017096e-08,4.611312051000252e-08,3.8955203347109015e-08,3.1790006711541925e-08,2.5123510206136257e-08,1.9049076392715188e-08,1.3867326018142278e-08,9.694893292335008e-09,6.459490019811099e-09
-8.705351385438429e-09,-6.844835397849279e-09,-3.537865760450623e-09,7.105082882733255e-10,5.0491050000168205e-09,8.930535001849212e-09,1.1800774815160128e-08,1.3548739452408781e-08,1.3867326018142278e-08,1.3036203978989813e-08,1.1357407519457481e-08,9.210649846705534e-09
-4.815173311607099e-08,-4.4335408552381867e-08,-3.734704899734712e-08,-2.8195284086239075e-08,-1.8181346910659717e-08,-8.548062723185656e-09,-3.8688317697416563e-10,5.860052639508325e-09,9.694893292335008e-09,1.1357407519457481e-08,1.1223681189951206e-08,9.887045867010463e-09
-6.276410048716373e-08,-5.8387796199964204e-08,-5.033099639694662e-08,-3.972676115187587e-08,-2.7962385315315962e-08,-1.6494890316481295e-08,-6.5660734462238156e-09,1.2641353945869414e-09,6.459490019811099e-09,9.210649846705534e-09,9.887045867010463e-09,9.122735935956997e-09
