0,1,2,3
0.03434032472890581,0.030954457332493975,0.02517477190025476,0.018511430996010728
0.030954457332493975,0.027902631105439574,0.022693145623136513,0.016687185869216407
0.02517477190025476,0.022693145623136513,0.018456977702407416,0.013573151852935431
0.018511430996010728,0.016687185869216407,0.013573151852935431,0.00998303320773248
