model,label,param,value,reference,is_free,sigma_norm,sigma_phys,z_vs_reference,signal_to_sigma,frac_uncertainty
broad_bump_42_fixed_gauss_basis_corrected,BroadBump42FixedGaussBasisBest corrected,lambda1,1.034144189,0.0,True,0.004487213750793775,0.035807965731334324,28.88028314032528,28.88028314032528,0.03462569930984191
broad_bump_42_fixed_gauss_basis_corrected,BroadBump42FixedGaussBasisBest corrected,lambda3,-2.107961073,0.0,True,0.0057710467060534554,0.1154209341210691,-18.263247382739813,18.263247382739813,0.05475477493367787
broad_bump_42_fixed_gauss_basis_corrected,BroadBump42FixedGaussBasisBest corrected,lambda4,0.05113941708,0.0,True,0.006427478676961664,0.006427478676961664,7.956372887443655,7.956372887443655,0.125685411448997
broad_bump_42_fixed_gauss_basis_corrected,BroadBump42FixedGaussBasisBest corrected,alpha,1.0,1.0,False,,,,,
broad_bump_42_fixed_gauss_basis_corrected,BroadBump42FixedGaussBasisBest corrected,amp,-0.2590081824,0.0,True,0.005110277871233469,0.030661667227400814,-8.447296113387377,8.447296113387377,0.11838107562196001
broad_bump_42_fixed_gauss_basis_corrected,BroadBump42FixedGaussBasisBest corrected,BNP,1.484484865,,True,0.005361453873267431,0.021981960880396466,,,0.014807803972050915
broad_bump_42_fixed_gauss_basis_corrected,BroadBump42FixedGaussBasisBest corrected,c0,0.07101168896,0.0,True,0.006038389028094856,0.001509597257023714,47.0401550013445,47.0401550013445,0.021258433352768887
broad_bump_42_fixed_gauss_basis_corrected,BroadBump42FixedGaussBasisBest corrected,c1,0.02688859027,0.0,True,0.00545851846102068,0.00136462961525517,19.70394748099626,19.70394748099626,0.05075125179685257
