0,1,2,3
5.1014583207372725e-06,6.814876180237504e-06,4.218003986602723e-06,2.1686490283400874e-06
6.814876180237504e-06,1.0030419564516006e-05,7.003958670069155e-06,4.125514038497299e-06
4.218003986602723e-06,7.003958670069155e-06,5.536096729553666e-06,3.651984180566359e-06
2.1686490283400874e-06,4.125514038497299e-06,3.651984180566359e-06,2.6310505259711615e-06
