0,1,2,3,4,5,6,7
9.736887140459513e-08,1.6714514208631575e-07,1.384763769298234e-07,9.837513297986546e-08,7.139070506727912e-08,4.9680770955991467e-08,3.1624601714873357e-08,2.1204246865700728e-08
1.6714514208631575e-07,2.9336058806184446e-07,2.4956398642622764e-07,1.8179544658042236e-07,1.3419612181760674e-07,9.497621610741227e-08,6.178919091262563e-08,4.199436570890852e-08
1.384763769298234e-07,2.4956398642622764e-07,2.190953945360514e-07,1.643598375318708e-07,1.237968464160608e-07,8.936943773940708e-08,5.963423767826472e-08,4.119608556333206e-08
9.837513297986546e-08,1.8179544658042236e-07,1.643598375318708e-07,1.2668937319054594e-07,9.722027797897665e-08,7.145412820847531e-08,4.877411049336819e-08,3.419724288720478e-08
7.139070506727912e-08,1.3419612181760674e-07,1.237968464160608e-07,9.722027797897665e-08,7.559853812905438e-08,5.626305708090789e-08,3.900922001376076e-08,2.763990102567124e-08
4.9680770955991467e-08,9.497621610741227e-08,8.936943773940708e-08,7.145412820847531e-08,5.626305708090789e-08,4.2382991582036834e-08,2.981757350095339e-08,2.1338143996261255e-08
3.1624601714873357e-08,6.178919091262563e-08,5.963423767826472e-08,4.877411049336819e-08,3.900922001376076e-08,2.981757350095339e-08,2.1379389103187195e-08,1.5477153011921955e-08
2.1204246865700728e-08,4.199436570890852e-08,4.119608556333206e-08,3.419724288720478e-08,2.763990102567124e-08,2.1338143996261255e-08,1.5477153011921955e-08,1.129988246321176e-08
