0,1,2,3,4,5,6,7,8
2.035293738921498e-05,1.8931433858618427e-05,1.634964941870861e-05,1.3054725550184913e-05,9.540021661434314e-06,6.374399698728925e-06,3.7484745524278717e-06,1.8482350516052594e-06,6.54978032499613e-07
1.8931433858618427e-05,1.761236720665437e-05,1.5216308078454018e-05,1.2157753039845899e-05,8.8942784081188e-06,5.952536392466653e-06,3.5109842296473223e-06,1.7420314175539874e-06,6.28927714887687e-07
1.634964941870861e-05,1.5216308078454018e-05,1.3157015818849141e-05,1.0527123417736726e-05,7.71935647939111e-06,5.183951501654599e-06,3.0771730781938684e-06,1.5468223910456614e-06,5.796294322313016e-07
1.3054725550184913e-05,1.2157753039845899e-05,1.0527123417736726e-05,8.443015298511598e-06,6.215628932312873e-06,4.1982374654126615e-06,2.518533521292551e-06,1.2930114930791061e-06,5.127179927337476e-07
9.540021661434314e-06,8.8942784081188e-06,7.71935647939111e-06,6.215628932312873e-06,4.605816768801922e-06,3.1401235795599497e-06,1.915756107447286e-06,1.0158553890449564e-06,4.358765835293314e-07
6.374399698728925e-06,5.952536392466653e-06,5.183951501654599e-06,4.1982374654126615e-06,3.1401235795599497e-06,2.169438905873728e-06,1.354359141124496e-06,7.487963560403378e-07,3.516349500163577e-07
3.7484745524278717e-06,3.5109842296473223e-06,3.0771730781938684e-06,2.518533521292551e-06,1.915756107447286e-06,1.354359141124496e-06,8.78547502355852e-07,5.178328688701159e-07,2.737489334942638e-07
1.8482350516052594e-06,1.7420314175539874e-06,1.5468223910456614e-06,1.2930114930791061e-06,1.0158553890449564e-06,7.487963560403378e-07,5.178328688701159e-07,3.3528610936526575e-07,2.041419059144013e-07
6.54978032499613e-07,6.28927714887687e-07,5.796294322313016e-07,5.127179927337476e-07,4.358765835293314e-07,3.516349500163577e-07,2.737489334942638e-07,2.041419059144013e-07,1.4624919767698042e-07
