0,1,2,3,4,5
1.9227807665210175e-06,1.7781015909959075e-06,1.2386078054635736e-06,9.678026143930824e-07,7.296959455339791e-07,5.31391172896993e-07
1.7781015909959075e-06,1.6444083014107759e-06,1.1456549783249757e-06,8.953607471525448e-07,6.751992692128039e-07,4.918435855086129e-07
1.2386078054635736e-06,1.1456549783249757e-06,8.008748229825701e-07,6.268829811736346e-07,4.738474950847958e-07,3.4633211661486276e-07
9.678026143930824e-07,8.953607471525448e-07,6.268829811736346e-07,4.914927487702048e-07,3.720327983761747e-07,2.725113438246456e-07
7.296959455339791e-07,6.751992692128039e-07,4.738474950847958e-07,3.720327983761747e-07,2.821048488446325e-07,2.071679457071818e-07
5.31391172896993e-07,4.918435855086129e-07,3.4633211661486276e-07,2.725113438246456e-07,2.071679457071818e-07,1.5270445675305554e-07
