0,1,2,3,4,5,6,7
9.817311157236762e-06,1.820955438837082e-05,1.5763182604756235e-05,1.2152271182293092e-05,9.30473780737136e-06,6.585007736984301e-06,4.620815205841001e-06,3.0262852583153388e-06
1.820955438837082e-05,3.444020696352305e-05,3.0376388875252294e-05,2.3655543255203727e-05,1.8257491324899383e-05,1.3039226592228941e-05,9.231697773447717e-06,6.128653767548304e-06
1.5763182604756235e-05,3.0376388875252294e-05,2.7349265060986772e-05,2.1587611287929385e-05,1.6828785526924624e-05,1.2162583418372769e-05,8.70717344749299e-06,5.873857960314828e-06
1.2152271182293092e-05,2.3655543255203727e-05,2.1587611287929385e-05,1.7223235477585653e-05,1.3529144626526699e-05,9.868648529748575e-06,7.123544588144907e-06,4.861165369404568e-06
9.30473780737136e-06,1.8257491324899383e-05,1.6828785526924624e-05,1.3529144626526699e-05,1.0688542671639345e-05,7.850498186783694e-06,5.702222392333964e-06,3.9244136476053475e-06
6.585007736984301e-06,1.3039226592228941e-05,1.2162583418372769e-05,9.868648529748575e-06,7.850498186783694e-06,5.814739795114465e-06,4.254855521910133e-06,2.9575478587810366e-06
4.620815205841001e-06,9.231697773447717e-06,8.70717344749299e-06,7.123544588144907e-06,5.702222392333964e-06,4.254855521910133e-06,3.1346539598571107e-06,2.197764884886646e-06
3.0262852583153388e-06,6.128653767548304e-06,5.873857960314828e-06,4.861165369404568e-06,3.9244136476053475e-06,2.9575478587810366e-06,2.197764884886646e-06,1.5583723550436914e-06
