0,1,2,3,4
1.8536297702000947e-07,5.474511518809755e-08,-6.767463716799364e-08,-8.814372161577274e-08,-8.395615432820907e-08
5.474511518809755e-08,2.407862050206263e-08,-2.0233876520799714e-08,-2.9186969144651107e-08,-2.9427255869154925e-08
-6.767463716799364e-08,-2.0233876520799714e-08,2.504163767164945e-08,3.1984999515946424e-08,3.07718224804818e-08
-8.814372161577274e-08,-2.9186969144651107e-08,3.1984999515946424e-08,4.390125883992335e-08,4.136512655740005e-08
-8.395615432820907e-08,-2.9427255869154925e-08,3.07718224804818e-08,4.136512655740005e-08,4.11595588333235e-08
