0,1,2,3
0.43840624999999994,0.3694375,0.33249375,0.2923375
0.3694375,0.34062499999999996,0.29756249999999995,0.261625
0.33249375,0.29756249999999995,0.27780625,0.2354625
0.2923375,0.261625,0.2354625,0.21912500000000001
