0,1,2,3,4,5,6,7,8,9,10,11
1.03890625e-06,3.6421874999999993e-07,2.2078124999999998e-07,2.9109374999999994e-07,2.1656249999999996e-07,1.8140624999999998e-07,1.3640625e-07,1.1953125e-07,7.312499999999999e-08,2.25e-08,3.375e-08,1.8281249999999997e-08
3.6421874999999993e-07,7.1085625e-07,2.5414374999999997e-07,3.3508124999999994e-07,2.4928749999999996e-07,2.0881874999999998e-07,1.5701875e-07,1.3759374999999997e-07,8.417499999999998e-08,2.59e-08,3.885e-08,2.1043749999999996e-08
2.2078124999999998e-07,2.5414374999999997e-07,2.7655625e-07,2.0311874999999997e-07,1.511125e-07,1.2658125e-07,9.518125e-08,8.340624999999999e-08,5.1024999999999995e-08,1.57e-08,2.355e-08,1.2756249999999999e-08
2.9109374999999994e-07,3.3508124999999994e-07,2.0311874999999997e-07,3.8340624999999997e-07,1.9923749999999996e-07,1.6689374999999998e-07,1.2549375e-07,1.0996874999999998e-07,6.727499999999999e-08,2.07e-08,3.105e-08,1.6818749999999996e-08
2.1656249999999996e-07,2.4928749999999996e-07,1.511125e-07,1.9923749999999996e-07,2.21125e-07,1.2416249999999998e-07,9.33625e-08,8.181249999999999e-08,5.0049999999999995e-08,1.54e-08,2.31e-08,1.2512499999999999e-08
1.8140624999999998e-07,2.0881874999999998e-07,1.2658125e-07,1.6689374999999998e-07,1.2416249999999998e-07,1.6160624999999998e-07,7.820625e-08,6.853124999999999e-08,4.192499999999999e-08,1.29e-08,1.9349999999999998e-08,1.0481249999999998e-08
1.3640625e-07,1.5701875e-07,9.518125e-08,1.2549375e-07,9.33625e-08,7.820625e-08,9.880625e-08,5.153125e-08,3.1525e-08,9.700000000000001e-09,1.4550000000000001e-08,7.88125e-09
1.1953125e-07,1.3759374999999997e-07,8.340624999999999e-08,1.0996874999999998e-07,8.181249999999999e-08,6.853124999999999e-08,5.153125e-08,7.755625e-08,2.7624999999999998e-08,8.5e-09,1.275e-08,6.906249999999999e-09
7.312499999999999e-08,8.417499999999998e-08,5.1024999999999995e-08,6.727499999999999e-08,5.0049999999999995e-08,4.192499999999999e-08,3.1525e-08,2.7624999999999998e-08,3.649999999999999e-08,5.2e-09,7.799999999999999e-09,4.224999999999999e-09
2.25e-08,2.59e-08,1.57e-08,2.07e-08,1.54e-08,1.29e-08,9.700000000000001e-09,8.5e-09,5.2e-09,8.000000000000002e-09,2.4000000000000004e-09,1.3e-09
3.375e-08,3.885e-08,2.355e-08,3.105e-08,2.31e-08,1.9349999999999998e-08,1.4550000000000001e-08,1.275e-08,7.799999999999999e-09,2.4000000000000004e-09,1.36e-08,1.9499999999999997e-09
1.8281249999999997e-08,2.1043749999999996e-08,1.2756249999999999e-08,1.6818749999999996e-08,1.2512499999999999e-08,1.0481249999999998e-08,7.88125e-09,6.906249999999999e-09,4.224999999999999e-09,1.3e-09,1.9499999999999997e-09,7.456250000000001e-09
