0,1,2,3,4,5,6,7,8,9
1.074240625e-05,4.33816875e-06,4.67330625e-06,3.1589812499999997e-06,2.33975625e-06,2.0728875e-06,1.79360625e-06,1.43364375e-06,7.447499999999999e-07,5.6476875e-07
4.33816875e-06,3.9946562499999995e-06,3.28966875e-06,2.22369375e-06,1.64701875e-06,1.4591625e-06,1.2625687500000001e-06,1.00918125e-06,5.242499999999999e-07,3.9755624999999997e-07
4.67330625e-06,3.28966875e-06,4.28340625e-06,2.39548125e-06,1.77425625e-06,1.5718875000000001e-06,1.3601062500000001e-06,1.08714375e-06,5.6475e-07,4.2826875000000003e-07
3.1589812499999997e-06,2.22369375e-06,2.39548125e-06,1.97925625e-06,1.19933125e-06,1.0625375e-06,9.1938125e-07,7.3486875e-07,3.8174999999999993e-07,2.8949375e-07
2.33975625e-06,1.64701875e-06,1.77425625e-06,1.19933125e-06,1.10920625e-06,7.869875e-07,6.8095625e-07,5.4429375e-07,2.8274999999999996e-07,2.1441875e-07
2.0728875e-06,1.4591625e-06,1.5718875000000001e-06,1.0625375e-06,7.869875e-07,8.82125e-07,6.032875000000001e-07,4.822125e-07,2.5049999999999997e-07,1.899625e-07
1.79360625e-06,1.2625687500000001e-06,1.3601062500000001e-06,9.1938125e-07,6.8095625e-07,6.032875000000001e-07,6.8200625e-07,4.1724375000000005e-07,2.1675e-07,1.6436875e-07
1.43364375e-06,1.00918125e-06,1.08714375e-06,7.3486875e-07,5.4429375e-07,4.822125e-07,4.1724375000000005e-07,4.7040625e-07,1.7325e-07,1.3138125e-07
7.447499999999999e-07,5.242499999999999e-07,5.6475e-07,3.8174999999999993e-07,2.8274999999999996e-07,2.5049999999999997e-07,2.1675e-07,1.7325e-07,1.5249999999999997e-07,6.824999999999999e-08
5.6476875e-07,3.9755624999999997e-07,4.2826875000000003e-07,2.8949375e-07,2.1441875e-07,1.899625e-07,1.6436875e-07,1.3138125e-07,6.824999999999999e-08,1.0015625e-07
