0,1,2,3,4,5,6,7,8,9,10,11,12
0.008076422277064984,0.010698052181402944,0.01155617097400204,0.01129772555821168,0.010447956977877077,0.00940029171925899,0.008369744059273806,0.007438250092170353,0.006678355116751367,0.0058716132258257465,0.005219675166013421,0.004635028423208568,0.004126189467015292
0.010698052181402944,0.014217512244087313,0.015406288664354402,0.015105419152261719,0.014006649662316288,0.012631558834758232,0.011268441426438673,0.010030022260162062,0.009023544551547896,0.007939645296254872,0.007066070490526547,0.00628390376666211,0.005601367908663366
0.01155617097400204,0.015406288664354402,0.016744639498277005,0.016463179847704814,0.015304770165460085,0.013833123361811743,0.012363196112818517,0.011021078433284294,0.009934149549617053,0.008747713898608235,0.007793737784627784,0.006940818674451014,0.006194680063650428
0.01129772555821168,0.015105419152261719,0.016463179847704814,0.016227971650319625,0.015121879492919278,0.013696141485999753,0.012261813416498483,0.01094606621465329,0.009883884024569342,0.008710040656476133,0.0077680777932698074,0.006926978182491594,0.006189483809604398
0.010447956977877077,0.014006649662316288,0.015304770165460085,0.015121879492919278,0.014122046248756489,0.012815068844748975,0.01149126161218341,0.010271564666655002,0.009289804173555759,0.008192397471962114,0.007313313559537845,0.006529255891423296,0.005840320060293225
0.00940029171925899,0.012631558834758232,0.013833123361811743,0.013696141485999753,0.012815068844748975,0.01164852993209679,0.010459787525052448,0.009360271638509676,0.008477518984644985,0.007480878617669552,0.006683683139745588,0.005973344142042491,0.005348033283228651
0.008369744059273806,0.011268441426438673,0.012363196112818517,0.012261813416498483,0.01149126161218341,0.010459787525052448,0.009403285253016267,0.0084228901852041,0.00763746542950333,0.006743287199231686,0.006028885535698724,0.005392803482822492,0.004832009607768695
0.007438250092170353,0.010030022260162062,0.011021078433284294,0.01094606621465329,0.010271564666655002,0.009360271638509676,0.0084228901852041,0.00755068547041058,0.00685317208013836,0.006053615839640797,0.005415400221257475,0.0048474886313633996,0.004346176798299512
0.006678355116751367,0.009023544551547896,0.009934149549617053,0.009883884024569342,0.009289804173555759,0.008477518984644985,0.00763746542950333,0.00685317208013836,0.006228293343092654,0.00550385386794758,0.004926982094548455,0.00441408363171322,0.0039606395001299255
0.0058716132258257465,0.007939645296254872,0.008747713898608235,0.008710040656476133,0.008192397471962114,0.007480878617669552,0.006743287199231686,0.006053615839640797,0.00550385386794758,0.004865816827547659,0.004357333041065296,0.0039053315690887685,0.003505455888096526
0.005219675166013421,0.007066070490526547,0.007793737784627784,0.0077680777932698074,0.007313313559537845,0.006683683139745588,0.006028885535698724,0.005415400221257475,0.004926982094548455,0.004357333041065296,0.003903631245120231,0.0035004760117965544,0.00314349894368176
0.004635028423208568,0.00628390376666211,0.006940818674451014,0.006926978182491594,0.006529255891423296,0.005973344142042491,0.005392803482822492,0.0048474886313633996,0.00441408363171322,0.0039053315690887685,0.0035004760117965544,0.0031409264565123232,0.00282219698475089
0.004126189467015292,0.005601367908663366,0.006194680063650428,0.006189483809604398,0.005840320060293225,0.005348033283228651,0.004832009607768695,0.004346176798299512,0.0039606395001299255,0.003505455888096526,0.00314349894368176,0.00282219698475089,0.0025370871176053455
