0,1,2,3,4,5,6,7
4.7690188227023803e-05,4.4336406389478e-05,3.824744749517396e-05,3.0494223323578227e-05,2.2337211390359322e-05,1.4948492303507557e-05,8.643821520483998e-06,4.243156883641154e-06
4.4336406389478e-05,4.122720038675683e-05,3.5581321923606754e-05,2.839015232101458e-05,2.0821355239375885e-05,1.3957208445086682e-05,8.100620522196842e-06,4.0044217771326935e-06
3.824744749517396e-05,3.5581321923606754e-05,3.0738243591263855e-05,2.4565668349587194e-05,1.80632147785598e-05,1.2150916442565634e-05,7.10735031842231e-06,3.564491918525869e-06
3.0494223323578227e-05,2.839015232101458e-05,2.4565668349587194e-05,1.9685998457338217e-05,1.4537813550617859e-05,9.836330196104907e-06,5.82690322454472e-06,2.989885554502656e-06
2.2337211390359322e-05,2.0821355239375885e-05,1.80632147785598e-05,1.4537813550617859e-05,1.0809409347857973e-05,7.379888844631877e-06,4.456956267126105e-06,2.3644124302804443e-06
1.4948492303507557e-05,1.3957208445086682e-05,1.2150916442565634e-05,9.836330196104907e-06,7.379888844631877e-06,5.098285553733792e-06,3.1548116237458555e-06,1.7412994865475077e-06
8.643821520483998e-06,8.100620522196842e-06,7.10735031842231e-06,5.82690322454472e-06,4.456956267126105e-06,3.1548116237458555e-06,2.0477842130942798e-06,1.2135911476237028e-06
4.243156883641154e-06,4.0044217771326935e-06,3.564491918525869e-06,2.989885554502656e-06,2.3644124302804443e-06,1.7412994865475077e-06,1.2135911476237028e-06,7.885340973060011e-07
