0,1,2,3,4,5,6,7,8,9,10
0.00011249409871612501,0.00010752581354210487,9.81691132653188e-05,8.550333123499906e-05,7.066068900072738e-05,5.511607364719629e-05,4.051097956964018e-05,2.7588589107899728e-05,1.7031465431453137e-05,9.769325774140075e-06,4.375256217269924e-06
0.00010752581354210487,0.00010278224796476697,9.384838808855352e-05,8.175415599780462e-05,6.757768644965464e-05,5.272945761953002e-05,3.8770902540073124e-05,2.642109319658899e-05,1.6328079319707015e-05,9.38845949286999e-06,4.225871814621321e-06
9.81691132653188e-05,9.384838808855352e-05,8.571018876696681e-05,7.469150204018878e-05,6.176889137805039e-05,4.823148815704901e-05,3.549044823177716e-05,2.4218862218471683e-05,1.5000064785347545e-05,8.667702858115449e-06,3.9415384031612835e-06
8.550333123499906e-05,8.175415599780462e-05,7.469150204018878e-05,6.512683204479852e-05,5.3899845732551706e-05,4.213530136896988e-05,3.10420967844444e-05,2.122977257086645e-05,1.3194705746250468e-05,7.684135684246344e-06,3.5498141494877434e-06
7.066068900072738e-05,6.757768644965464e-05,6.176889137805039e-05,5.3899845732551706e-05,4.4663182529086114e-05,3.498106310139261e-05,2.5839793093812548e-05,1.7749339373350893e-05,1.1113441401262844e-05,6.538432808755165e-06,3.1031426898350264e-06
5.511607364719629e-05,5.272945761953002e-05,4.823148815704901e-05,4.213530136896988e-05,3.498106310139261e-05,2.7479078285939023e-05,2.0382336209345035e-05,1.409584805642813e-05,8.926767857552316e-06,5.329316100168551e-06,2.627851037820138e-06
4.051097956964018e-05,3.8770902540073124e-05,3.549044823177716e-05,3.10420967844444e-05,2.5839793093812548e-05,2.0382336209345035e-05,1.5229705532065458e-05,1.0648114162875407e-05,6.870965476101677e-06,4.161862773584199e-06,2.1605029984530563e-06
2.7588589107899728e-05,2.642109319658899e-05,2.4218862218471683e-05,2.122977257086645e-05,1.7749339373350893e-05,1.409584805642813e-05,1.0648114162875407e-05,7.568271951233899e-06,5.016374791090752e-06,3.1096658984935227e-06,1.7267892111224148e-06
1.7031465431453137e-05,1.6328079319707015e-05,1.5000064785347545e-05,1.3194705746250468e-05,1.1113441401262844e-05,8.926767857552316e-06,6.870965476101677e-06,5.016374791090752e-06,3.46687655077255e-06,2.2146345581670134e-06,1.3416610283433136e-06
9.769325774140075e-06,9.38845949286999e-06,8.667702858115449e-06,7.684135684246344e-06,6.538432808755165e-06,5.329316100168551e-06,4.161862773584199e-06,3.1096658984935227e-06,2.2146345581670134e-06,1.498172653713943e-06,9.692130614031375e-07
4.375256217269924e-06,4.225871814621321e-06,3.9415384031612835e-06,3.5498141494877434e-06,3.1031426898350264e-06,2.627851037820138e-06,2.1605029984530563e-06,1.7267892111224148e-06,1.3416610283433136e-06,9.692130614031375e-07,7.076849221775562e-07
