0,1,2,3,4,5,6,7,8,9
0.00013483544075571367,0.0001287877403122237,0.00011708229307087086,0.00010170856759616932,8.369376788107635e-05,6.573011099563195e-05,4.8863272514479945e-05,3.32136476242995e-05,2.0247532238825323e-05,1.144999490647898e-05
0.0001287877403122237,0.00012301870173261697,0.00011184959155284618,9.718247130989372e-05,7.999170430891989e-05,6.28485465525403e-05,4.6750583437629994e-05,3.180696227548593e-05,1.941776625281035e-05,1.10115289018869e-05
0.00011708229307087086,0.00011184959155284618,0.00010173126599209198,8.842419340368419e-05,7.28366679747742e-05,5.727207418935751e-05,4.2635332232482235e-05,2.9072346116181775e-05,1.7838779284835447e-05,1.0170173541616716e-05
0.00010170856759616932,9.718247130989372e-05,8.842419340368419e-05,7.69093095214539e-05,6.341215451887917e-05,4.9929945154263146e-05,3.724563815441647e-05,2.5475818296391248e-05,1.570857601621755e-05,9.036298879615652e-06
8.369376788107635e-05,7.999170430891989e-05,7.28366679747742e-05,6.341215451887917e-05,5.236931839589973e-05,4.1316213240312156e-05,3.089343002823892e-05,2.1236885569655226e-05,1.3223834995552877e-05,7.701841549507881e-06
6.573011099563195e-05,6.28485465525403e-05,5.727207418935751e-05,4.9929945154263146e-05,4.1316213240312156e-05,3.2687018300604976e-05,2.4540479252644235e-05,1.697350644635563e-05,1.0671355785777359e-05,6.3192603288147405e-06
4.8863272514479945e-05,4.6750583437629994e-05,4.2635332232482235e-05,3.724563815441647e-05,3.089343002823892e-05,2.4540479252644235e-05,1.8552882277994642e-05,1.2930112956784336e-05,8.195311713336817e-06,4.965102250902924e-06
3.32136476242995e-05,3.180696227548593e-05,2.9072346116181775e-05,2.5475818296391248e-05,2.1236885569655226e-05,1.697350644635563e-05,1.2930112956784336e-05,9.141429197418978e-06,5.942870426149533e-06,3.712805189490961e-06
2.0247532238825323e-05,1.941776625281035e-05,1.7838779284835447e-05,1.570857601621755e-05,1.3223834995552877e-05,1.0671355785777359e-05,8.195311713336817e-06,5.942870426149533e-06,4.073908692972093e-06,2.6469114836346766e-06
1.144999490647898e-05,1.10115289018869e-05,1.0170173541616716e-05,9.036298879615652e-06,7.701841549507881e-06,6.3192603288147405e-06,4.965102250902924e-06,3.712805189490961e-06,2.6469114836346766e-06,1.8212520006228174e-06
