0,1,2,3,4,5,6,7,8,9,10,11
0.04324265937506246,0.10481694195308712,0.12027246524737245,0.10799870173754852,0.08908433827271305,0.0723476519900413,0.05978757360740731,0.05051223331553269,0.04275715588163528,0.03562418412820269,0.02701501097555094,0.01989525746840358
0.10481694195308712,0.2546167791064698,0.29304298078785695,0.2637432760795204,0.2178741812890739,0.1770670049764993,0.14636679891743562,0.12364894111331816,0.10468335940251658,0.08726741230791828,0.06621736081557297,0.048732717618496464
0.12027246524737245,0.29304298078785695,0.33881420462502987,0.3061508201420172,0.2534326025489517,0.20619972606616843,0.17054516704359668,0.14408756756688892,0.12202227590485332,0.10182575608253135,0.07738006291376603,0.05690855924012775
0.10799870173754852,0.2637432760795204,0.3061508201420172,0.27776903613710324,0.23037021164302238,0.18766945213402753,0.1553355775884861,0.1312843791506479,0.11121719139244558,0.09291819035675222,0.0707581343576652,0.052034756706295
0.08908433827271305,0.2178741812890739,0.2534326025489517,0.23037021164302238,0.1915551865295305,0.15628613070600372,0.12943203784113227,0.10939446169113869,0.09271800549532587,0.07752069020255017,0.05907178685983506,0.043453586244457575
0.0723476519900413,0.1770670049764993,0.20619972606616843,0.18766945213402753,0.15628613070600372,0.1276512948012803,0.10578056673774748,0.08942801137517362,0.07582446783312975,0.06343292671980502,0.04838354448144443,0.035613267217060804
0.05978757360740731,0.14636679891743562,0.17054516704359668,0.1553355775884861,0.12943203784113227,0.10578056673774748,0.08770064189174312,0.07416980001139876,0.06290377662718918,0.05264395829717431,0.04019322674622591,0.029602857005182504
0.05051223331553269,0.12364894111331816,0.14408756756688892,0.1312843791506479,0.10939446169113869,0.08942801137517362,0.07416980001139876,0.06274881297074386,0.0532268036886511,0.04455609748357066,0.03404518076174956,0.0250889243422833
0.04275715588163528,0.10468335940251658,0.12202227590485332,0.11121719139244558,0.09271800549532587,0.07582446783312975,0.06290377662718918,0.0532268036886511,0.0451586771091473,0.03781093588932805,0.02890278196400696,0.021307123838084908
0.03562418412820269,0.08726741230791828,0.10182575608253135,0.09291819035675222,0.07752069020255017,0.06343292671980502,0.05264395829717431,0.04455609748357066,0.03781093588932805,0.03168275949050692,0.024232595772509666,0.017871395049994222
0.02701501097555094,0.06621736081557297,0.07738006291376603,0.0707581343576652,0.05907178685983506,0.04838354448144443,0.04019322674622591,0.03404518076174956,0.02890278196400696,0.024232595772509666,0.01858256103734573,0.013719562654281665
0.01989525746840358,0.048732717618496464,0.05690855924012775,0.052034756706295,0.043453586244457575,0.035613267217060804,0.029602857005182504,0.0250889243422833,0.021307123838084908,0.017871395049994222,0.013719562654281665,0.010143149788973503
