0,1,2,3,4,5
1.1703911709568808e-06,1.90404845722984e-06,1.4650054535534758e-06,1.0448747907936076e-06,7.32146942079696e-07,5.216265577859176e-07
1.90404845722984e-06,3.1696996516378218e-06,2.5110519746102907e-06,1.8221414114248102e-06,1.2936550859597036e-06,9.363962839521874e-07
1.4650054535534758e-06,2.5110519746102907e-06,2.0619250705112142e-06,1.5286604122358447e-06,1.1035357557631037e-06,8.136573908462379e-07
1.0448747907936076e-06,1.8221414114248102e-06,1.5286604122358447e-06,1.1491832209212064e-06,8.392574275215447e-07,6.25838798016401e-07
7.32146942079696e-07,1.2936550859597036e-06,1.1035357557631037e-06,8.392574275215447e-07,6.19163440059284e-07,4.658948585501236e-07
5.216265577859176e-07,9.363962839521874e-07,8.136573908462379e-07,6.25838798016401e-07,4.658948585501236e-07,3.535832808507469e-07
