% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principal axes lengths  (sorted square roots of eigenvalues of C)", seed=705679, Wed Dec 24 14:38:29 2025
1 17 0.28262349304536144 1.0474747080934481 0.9228773384213964 0.29352050917127276 0.27925514168183047 0.2807016746324458 0.284068235247662 0.2619423507357391 0.26082681703706123 0.2886493209857847 0.2898209907407942 0.2650597273817488 0.2846603003363967 0.28758570775137704 0.29604096087804066
1 52 0.27357885268998977 1.1474155269494244 0.932861138104594 0.2764742281469797 0.2704024753955381 0.274299065863485 0.2705884444930574 0.2557834608876755 0.2641815773012601 0.2640389760951146 0.2552110798817329 0.31390862342150355 0.2665059008015784 0.26726984109199103 0.2651212800281638
2 86 0.2579136581570577 1.189926208384184 0.8704390903013629 0.24875905696145365 0.26677084504389353 0.24925260031043753 0.25123619064769637 0.24157235730460083 0.23161215671182725 0.22837444448147506 0.224498129982526 0.3068982213413222 0.2397774724804994 0.242716810895766 0.24806779260777595
3 120 0.2908143018608749 1.1462068103266787 0.8354521329368315 0.2740525930281115 0.2894812812706012 0.27486751826437283 0.29342571907782394 0.2728134626883232 0.25750734315792295 0.26052776225726687 0.24296142877820354 0.33333333333333337 0.2623072676509005 0.2694491623712677 0.27049621014280817
4 154 0.2849811070950531 1.1209171727566445 0.7830998349570497 0.2595442412778828 0.27329806545577756 0.24167071434708384 0.26534425122746913 0.25812224448567006 0.2235040536258207 0.27726427791361036 0.22316865793201338 0.31944021685404544 0.2436924481999106 0.2530385371071391 0.27041712017893815
5 188 0.29934035531792197 1.113559623390265 0.7469181825916946 0.25660067501288847 0.2692804486162174 0.24224641192321644 0.2661940668204949 0.27660909804317985 0.2235827541704144 0.277474520934535 0.2298521085844365 0.33333333333333326 0.24870288834651286 0.29620857886097246 0.29374504420243586
6 222 0.29519830587709633 1.129184438721387 0.6972363418364637 0.24091139570440126 0.2629681620644895 0.2281830143461304 0.2568568543707339 0.28670251320630563 0.2058229869060681 0.2665939668882497 0.22005380246124562 0.3333333333333333 0.22700771300356562 0.2663655352481006 0.3262881944524844
7 256 0.3239616907847385 1.0289282431076763 0.6429223730934693 0.25242454441464784 0.2855923354373066 0.2531728828189776 0.2547783494292955 0.3123884633470576 0.2082822190306968 0.29095489482543335 0.2436282995763226 0.33333333333333326 0.22756983552656157 0.28952838046456525 0.33333333333333326
8 290 0.35406776155776726 0.9414393783460824 0.6239610008117056 0.28162237454132083 0.3027015883548292 0.261129500245645 0.27960313096522343 0.3333333333333333 0.2209244748567448 0.29419780376185256 0.26371326440090714 0.3333333333333333 0.2727077353775514 0.3333333333333333 0.3333333333333333
9 324 0.337630698288363 0.9610887107500551 0.6177475096140526 0.24960622432130344 0.2756538061202497 0.24734262335035007 0.25728491559956296 0.3178501936294408 0.2085705230368898 0.2723698438609468 0.25545549830075825 0.29220485288356635 0.254682366303291 0.310247370909296 0.32449305252760363
10 358 0.3194697197033109 0.8987240283082911 0.6133570341622563 0.24002917414828787 0.2512040851196494 0.217764343363323 0.2265443584640176 0.28512422003964705 0.1959489997818701 0.2550355671934131 0.2267748394653045 0.2626345403433519 0.23694004901097607 0.28693385924444065 0.2871151134142802
11 392 0.3076840451916717 0.8697700057600087 0.5782591034786775 0.2033668253118914 0.23553000064396457 0.22637001152661157 0.2039863078326779 0.2676143537586231 0.17792110012722895 0.23143892970579977 0.2185574697929781 0.25657651074590504 0.2179267396727678 0.23957940725389956 0.260513060012552
12 426 0.2934164484329669 0.8462167854872239 0.6105176644578127 0.18136725431164233 0.23875304786930707 0.21385224914509124 0.1836166182401879 0.24829392380202303 0.17913592481080118 0.22235297256368589 0.17924748858680903 0.2364595674588459 0.21480087085439797 0.24822008122023945 0.24749306734245008
13 460 0.2673338748002688 0.8090086163485883 0.5738176298825658 0.16873798562929532 0.2149106782433633 0.16949918933983582 0.18200740280538666 0.20482981726647953 0.16476477557934172 0.18924976289249118 0.15340089042521285 0.2143285388540221 0.17971240538585767 0.21172356835883255 0.21627540815527221
14 494 0.25591334366908214 0.8494519445878148 0.569557807506832 0.14702600713692857 0.18409859638537154 0.15821848155792648 0.18149908063144793 0.20561655298279594 0.15735393126238237 0.1657846981318591 0.14575744293190485 0.18579675532990977 0.15610717608289162 0.20866474706303811 0.21738608742567156
