% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=705679, Wed Dec 24 14:38:29 2025
51 1752 -0.07889658116757564 -0.02062375993105084 0.021564039475351064 0.05883197124714159 0.9121982629372698 0.9344979689459578 0.9577310653544712 0.9711030021050994 0.9849408685649387 0.9963239348765536 1.0063039753169878 1.0149450643620361 1.0223166462735456 1.0303415585481082 1.0474513049416512 1.1067509566091518
52 1786 -0.07889658116757564 -0.02062375993105084 0.021564039475351064 0.05883197124714159 0.9121982629372698 0.9344979689459578 0.9577310653544712 0.9711030021050994 0.9849408685649387 0.9963239348765536 1.0063039753169878 1.0149450643620361 1.0223166462735456 1.0303415585481082 1.0474513049416512 1.1067509566091518
53 1820 -0.07889658116757564 -0.02062375993105084 0.021564039475351064 0.05883197124714159 0.9121982629372698 0.9344979689459578 0.9577310653544712 0.9711030021050994 0.9849408685649387 0.9963239348765536 1.0063039753169878 1.0149450643620361 1.0223166462735456 1.0303415585481082 1.0474513049416512 1.1067509566091518
54 1854 -0.07889658116757564 -0.02062375993105084 0.021564039475351064 0.05883197124714159 0.9121982629372698 0.9344979689459578 0.9577310653544712 0.9711030021050994 0.9849408685649387 0.9963239348765536 1.0063039753169878 1.0149450643620361 1.0223166462735456 1.0303415585481082 1.0474513049416512 1.1067509566091518
55 1888 -0.07889658116757564 -0.02062375993105084 0.021564039475351064 0.05883197124714159 0.9121982629372698 0.9344979689459578 0.9577310653544712 0.9711030021050994 0.9849408685649387 0.9963239348765536 1.0063039753169878 1.0149450643620361 1.0223166462735456 1.0303415585481082 1.0474513049416512 1.1067509566091518
56 1922 -0.07889658116757564 -0.02062375993105084 0.021564039475351064 0.05883197124714159 0.9121982629372698 0.9344979689459578 0.9577310653544712 0.9711030021050994 0.9849408685649387 0.9963239348765536 1.0063039753169878 1.0149450643620361 1.0223166462735456 1.0303415585481082 1.0474513049416512 1.1067509566091518
57 1956 -0.07889658116757564 -0.02062375993105084 0.021564039475351064 0.05883197124714159 0.9121982629372698 0.9344979689459578 0.9577310653544712 0.9711030021050994 0.9849408685649387 0.9963239348765536 1.0063039753169878 1.0149450643620361 1.0223166462735456 1.0303415585481082 1.0474513049416512 1.1067509566091518
58 1990 -0.07889658116757564 -0.02062375993105084 0.021564039475351064 0.05883197124714159 0.9121982629372698 0.9344979689459578 0.9577310653544712 0.9711030021050994 0.9849408685649387 0.9963239348765536 1.0063039753169878 1.0149450643620361 1.0223166462735456 1.0303415585481082 1.0474513049416512 1.1067509566091518
59 2024 -0.07889658116757564 -0.02062375993105084 0.021564039475351064 0.05883197124714159 0.9121982629372698 0.9344979689459578 0.9577310653544712 0.9711030021050994 0.9849408685649387 0.9963239348765536 1.0063039753169878 1.0149450643620361 1.0223166462735456 1.0303415585481082 1.0474513049416512 1.1067509566091518
60 2058 -0.07889658116757564 -0.02062375993105084 0.021564039475351064 0.05883197124714159 0.9121982629372698 0.9344979689459578 0.9577310653544712 0.9711030021050994 0.9849408685649387 0.9963239348765536 1.0063039753169878 1.0149450643620361 1.0223166462735456 1.0303415585481082 1.0474513049416512 1.1067509566091518
