% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=705679, Wed Dec 24 14:38:29 2025
51 1752 -0.05674001560206825 -0.024686941771518218 0.022215061526403457 0.07756033178580385 0.8976986073917036 0.9499264576600926 0.9658333826401486 0.9739295617293946 0.9809143009485464 0.9898284888748677 0.9984037041166474 1.0114859193880872 1.0247936631750518 1.0385530801575051 1.0638974447039833 1.0898920456393326
52 1786 -0.10902595503767636 -0.02790032075168677 0.041940480842838385 0.10121547630072252 0.8976986073917036 0.9499264576600926 0.9658333826401486 0.9739295617293946 0.9809143009485464 0.9898284888748677 0.9984037041166474 1.0114859193880872 1.0247936631750518 1.0385530801575051 1.0638974447039833 1.0898920456393326
53 1820 -0.15469868389290947 -0.03697892154232466 0.05382483257410897 0.15936953402693374 0.8976986073917036 0.9499264576600926 0.9658333826401486 0.9739295617293946 0.9809143009485464 0.9898284888748677 0.9984037041166474 1.0114859193880872 1.0247936631750518 1.0385530801575051 1.0638974447039833 1.0898920456393326
54 1854 -0.1572939801714494 -0.04230195675143215 0.0755604189435107 0.1476095111320116 0.8976986073917036 0.9499264576600926 0.9658333826401486 0.9739295617293946 0.9809143009485464 0.9898284888748677 0.9984037041166474 1.0114859193880872 1.0247936631750518 1.0385530801575051 1.0638974447039833 1.0898920456393326
55 1888 -0.17615875740404063 -0.05916790965955913 0.07763763495545979 0.18136662330906744 0.8976986073917036 0.9499264576600926 0.9658333826401486 0.9739295617293946 0.9809143009485464 0.9898284888748677 0.9984037041166474 1.0114859193880872 1.0247936631750518 1.0385530801575051 1.0638974447039833 1.0898920456393326
56 1922 -0.186923568307463 -0.06806322235611856 0.07091798510693822 0.21422704454253017 0.8976986073917036 0.9499264576600926 0.9658333826401486 0.9739295617293946 0.9809143009485464 0.9898284888748677 0.9984037041166474 1.0114859193880872 1.0247936631750518 1.0385530801575051 1.0638974447039833 1.0898920456393326
57 1956 -0.20810442717770997 -0.06556313771307404 0.0760825219241091 0.2573095903702809 0.8976986073917036 0.9499264576600926 0.9658333826401486 0.9739295617293946 0.9809143009485464 0.9898284888748677 0.9984037041166474 1.0114859193880872 1.0247936631750518 1.0385530801575051 1.0638974447039833 1.0898920456393326
58 1990 -0.19756946735743777 -0.04993520866658455 0.06329046542068698 0.28024750921542235 0.8976986073917036 0.9499264576600926 0.9658333826401486 0.9739295617293946 0.9809143009485464 0.9898284888748677 0.9984037041166474 1.0114859193880872 1.0247936631750518 1.0385530801575051 1.0638974447039833 1.0898920456393326
59 2024 -0.2369733909638708 -0.0686919489076389 0.07057538485829373 0.28604920102108666 0.8976986073917036 0.9499264576600926 0.9658333826401486 0.9739295617293946 0.9809143009485464 0.9898284888748677 0.9984037041166474 1.0114859193880872 1.0247936631750518 1.0385530801575051 1.0638974447039833 1.0898920456393326
60 2058 -0.2442243268534805 -0.05922977553147239 0.09463263973252964 0.3327737358377012 0.8976986073917036 0.9499264576600926 0.9658333826401486 0.9739295617293946 0.9809143009485464 0.9898284888748677 0.9984037041166474 1.0114859193880872 1.0247936631750518 1.0385530801575051 1.0638974447039833 1.0898920456393326
