% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, 25%tile, current best feasible f-value, further/more values", seed=705679, Wed Dec 24 14:38:29 2025, <python>{}</python>
1 17 0.28262349304536144 1.1350096751591912 5.0 5.0000000000000000e+00 5.0 5.0 0.0 5.0 nan   
1 52 0.27357885268998977 1.2299960627374469 2.4651431032499427 2.4651431032499427e+00 5.0 5.0 0.0 5.0 nan   
2 86 0.2579136581570577 1.3670413262026277 2.4651431032499427 2.4783302400690777e+00 5.0 5.0 0.0 5.0 nan   
3 120 0.2908143018608749 1.3719598827253736 2.4651431032499427 5.0000000000000000e+00 5.0 5.0 0.0 5.0 nan   
4 154 0.2849811070950531 1.4313847643935755 2.4651431032499427 2.4689196815105068e+00 5.0 5.0 0.0 5.0 nan   
5 188 0.29934035531792197 1.4908722927675682 1.5245879841697236 1.5245879841697236e+00 5.0 5.0 0.0 5.0 nan   
6 222 0.29519830587709633 1.6195146049719773 1.5245879841697236 2.4676919586141022e+00 5.0 5.0 0.0 5.0 nan   
7 256 0.3239616907847385 1.6003926541814226 1.5245879841697236 1.6675604520653100e+00 5.0 5.0 0.0 5.0 nan   
8 290 0.35406776155776726 1.5088112512182201 1.5245879841697236 2.4456490711362462e+00 5.0 5.0 0.0 5.0 nan   
9 324 0.337630698288363 1.555795362656355 1.5245879841697236 1.6083271273910780e+00 5.0 5.0 0.0 5.0 nan   
10 358 0.3194697197033109 1.4652542944026046 1.5245879841697236 1.6160379515681988e+00 5.0 5.0 0.0 5.0 nan   
11 392 0.3076840451916717 1.5041181375747772 1.5245879841697236 1.7618205226086940e+00 5.0 5.0 2.0671751919881705 2.9328248080118295 nan   
12 426 0.2934164484329669 1.3860643757764657 1.5245879841697236 1.7998964308832937e+00 5.0 5.0 2.5191127766922916 2.4808872233077084 nan   
13 460 0.2673338748002688 1.4098706178026552 1.4641224967388895 1.4641224967388895e+00 5.0 5.0 2.2310817108843275 2.7689182891156725 nan   
14 494 0.25591334366908214 1.4914235805250116 1.4470742459294026 1.4470742459294026e+00 5.0 5.0 2.519106572666967 2.480893427333033 nan   
15 528 0.246174836941761 1.6516778034335402 1.398668151093222 1.3986681510932220e+00 3.0549197049899086 5.0 2.5734031901941234 2.4265968098058766 nan   
16 562 0.2691506076087842 1.7377640208908662 1.398668151093222 1.4452285070253503e+00 5.0 5.0 3.3387603432837962 1.6612396567162038 nan   
17 596 0.2719845890709805 1.7426800950276697 1.398668151093222 1.4096113003811390e+00 2.739283109343641 5.0 3.3581924232039935 1.6418075767960063 nan   
18 630 0.26774109549055325 1.9094528532905595 1.3655270078040351 1.3655270078040351e+00 5.0 5.0 3.2789588211197707 1.7210411788802293 nan   
19 664 0.24215728037261702 2.016668599265356 1.3655270078040351 1.4470761567444193e+00 5.0 5.0 3.1949823309458156 1.8050176690541844 nan   
20 698 0.2219066728168352 2.015465031723512 1.3655270078040351 1.3788473960447671e+00 2.9345676130518674 5.0 3.345974564255906 1.6540254357440942 nan   
21 732 0.22188350264662576 2.136066723259885 1.3427965808318318 1.3427965808318318e+00 2.76693873067723 5.0 3.4600660837693282 1.5399339162306718 nan   
22 766 0.21201001064023753 2.1883168906361417 1.309704732095497 1.3097047320954971e+00 5.0 5.0 3.3893396652877765 1.6106603347122233 nan   
23 800 0.20381027166312352 2.2246364738127453 1.309704732095497 1.3729571885231502e+00 5.0 5.0 3.4644331976400276 1.5355668023599722 nan   
24 834 0.21206131937483036 2.4066550589169666 1.309704732095497 1.3253369546844036e+00 5.0 5.0 3.488611842614338 1.5113881573856618 nan   
25 868 0.18658103116186048 2.7313063546172227 1.309704732095497 1.3992511682397897e+00 1.6126856117305248 5.0 3.5333661668887624 1.4666338331112379 nan   
26 902 0.1786541168940772 2.815082918098132 1.309704732095497 1.3155560086993481e+00 1.7340794144209841 5.0 3.5323641534554526 1.4676358465445474 nan   
27 936 0.18839310305533233 2.9416121384128715 1.27193752082488 1.2719375208248800e+00 2.1429418129176687 5.0 3.539633027659768 1.460366972340232 nan   
28 970 0.18506819148695053 2.7265642193948043 1.2603397087052213 1.2603397087052213e+00 1.7180090792448444 5.0 3.572796055333024 1.4272039446669762 nan   
29 1004 0.17941501149796182 2.705713550276691 1.2603397087052213 1.3170782412176540e+00 1.7352720441241807 5.0 3.5644753548766746 1.4355246451233257 nan   
30 1038 0.17052269822358215 2.7765854152250147 1.2603397087052213 1.2749939627921272e+00 1.512725244986507 5.0 1.6338108464823913 1.4035833744667658 nan   
31 1072 0.1691232984564744 2.9449167610588036 1.169980495144525 1.1699804951445250e+00 1.4632950910242402 5.0 0.21569998899940068 1.3821275995885678 nan   
32 1106 0.1638652795843653 3.370902263934701 1.1040320954396723 1.1040320954396723e+00 1.468579520532748 5.0 0.8672532077283175 1.4114770912611116 nan   
33 1140 0.17046291784835857 3.2874403728907944 1.0233927300119166 1.0233927300119166e+00 1.3937032660010942 5.0 0.39410495575737325 1.3140273290878093 nan   
34 1174 0.17367776849843042 3.746522684962315 1.0233927300119166 1.0902993353774697e+00 1.3668200844181961 5.0 1.193056609501226 1.2957401853831312 nan   
35 1208 0.19631611607645913 4.187185700531472 0.8790348359423242 8.7903483594232423e-01 1.3677767963248157 5.0 1.1071320827146554 1.242708821638436 nan   
36 1242 0.20846825494282023 5.250565686231495 0.8790348359423242 1.0541547731318146e+00 1.364550250353998 5.0 1.6437545990366123 1.2058248804297982 nan   
37 1276 0.2018720516758949 5.8494575898858745 0.8790348359423242 1.0346757002882210e+00 1.548890365823773 5.0 1.5760014469377783 1.237215053331944 nan   
38 1310 0.1919003542257453 6.0158288291739925 0.8790348359423242 8.9549274791312083e-01 1.3582793034632914 5.0 0.7331896539241483 1.2367027999231115 nan   
39 1344 0.17608510854416815 5.707851331012292 0.8790348359423242 9.0138656861928435e-01 1.630560925849243 5.0 3.6902636789304237 1.3097363210695763 nan   
40 1378 0.16067843132974255 5.571809017672246 0.8790348359423242 9.1936340497764568e-01 1.376232308545801 5.0 3.7645602715781035 1.2354397284218965 nan   
41 1412 0.1444535696925928 5.686389500596607 0.8790348359423242 9.1130952921690445e-01 1.3320749910161214 5.0 1.628689397086659 1.2332070534031858 nan   
42 1446 0.14083315003824687 5.074875124205582 0.8790348359423242 8.8174961460624368e-01 1.2302235381015996 5.0 0.31862461193168645 1.1261150766008976 nan   
43 1480 0.14043195779017342 6.2131778712815775 0.8790348359423242 9.7128160573051303e-01 1.2388119751476583 5.0 0.3126090767411309 1.0625293211279854 nan   
