% # columns="iter, evals, sigma, 0, fitness, xbest" seed=705679, Wed Dec 24 14:38:29 2025, <python>{}</python>
1 17 0.28262349304536144 0 5.0 0.129448521240195 0.303565759587883 0.4617773999123606 0.6484962585332184 0.6055055947411184 0.7468268602441722 0.32719880560269116 0.433479603374391 0.9765691768516306 0.5319590100098641 0.8505403273918049 0.05620062444259255
1 52 0.27357885268998977 0 2.4651431032499427 0.04870109423228063 0.2582075332630344 0.31605108651993996 0.5952281275959438 0.6378745299935056 0.8576223102432131 0.7066912046289381 0.557883699198509 0.16588908479763564 0.48181512075417604 0.8524464994178165 0.7805378753680197
2 86 0.2579136581570577 0 2.4783302400690777 0.6007084357067598 0.46069375998427664 0.8418014714933046 0.9999549384422735 0.7443664043512952 0.973016963204191 0.5722905484763302 0.5527914178483773 0.9318821795903086 0.9063525737812972 0.4335669771165843 0.7947406653284671
3 120 0.2908143018608749 0 5.0 0.6594197371112037 0.4789436825254778 0.9099081155355482 0.9986589289603343 0.5655044216032952 0.44914378407035116 0.8909667117548244 0.5600655725553456 0.28366338556312426 0.5880507783044482 0.8223445724708325 0.9825673960250114
4 154 0.2849811070950531 0 2.468919681510507 0.41089803962958993 0.2241650210970032 0.4718090208321666 0.6338012594258797 0.7808906200839649 0.7772402859576217 0.44480713205935823 0.4304570300414625 0.19180069121634016 0.6955169974933862 0.4645316549263215 0.9436383453229206
5 188 0.29934035531792197 0 1.5245879841697236 0.012612681432157486 0.3672835570940072 0.19056917190431283 0.8665974331770143 0.7288860434485767 0.5676451247428936 0.7294641876659926 0.42700309601222786 0.30130019141382286 0.7503791960499157 0.9033778865682914 0.8031712916555144
6 222 0.29519830587709633 0 2.467691958614102 0.008538743550946633 0.3732251738151167 0.693646461479483 0.9987913093456774 0.9147369263208348 0.7260941769337811 0.6752841006068224 0.46995809628346213 0.20429432683414847 0.4846693470101005 0.7117028215016755 0.9095605519536996
7 256 0.3239616907847385 0 1.66756045206531 0.20344298627986737 0.33515632635809217 0.5589989011532973 0.8688487711873021 0.7346991514262935 0.9381338694082991 0.600939925408865 0.4299056360084591 0.8031414553036419 0.7844294796860305 0.5812102219288928 0.8493318453673319
8 290 0.35406776155776726 0 2.445649071136246 0.28921434644815336 0.15956378816470798 0.46870870166080647 0.817925575000627 0.6645442106358063 0.7667708138501744 0.999693919080445 0.4023390652765415 0.24227279463842094 0.7934801316260053 0.9562075095344257 0.5730506738213997
9 324 0.337630698288363 0 1.608327127391078 0.1250786283922619 0.2196635730882351 0.5839662391491103 0.8594644860272835 0.799335016589478 0.9905396836635012 0.6905134175517271 0.5290224083800916 0.30591433184292594 0.676134090844041 0.7636380267934473 0.9907668365617227
10 358 0.3194697197033109 0 1.6160379515681988 0.006852806753821455 0.26368209012809285 0.6444153643451469 0.7205886073879582 0.7026731354816635 0.6739188993525544 0.9141443534691326 0.4488823898336455 0.30552193736051864 0.9997601180885879 0.8147905206886027 0.6454310153841955
