0,1,2,3
2.1939272395646323e-08,1.2833447214076829e-08,-1.1869337991813458e-08,-2.290338161791029e-08
1.2833447214076829e-08,8.013050078897698e-09,-6.800827623735217e-09,-1.4045669669239622e-08
-1.1869337991813458e-08,-6.800827623735217e-09,6.47249456472559e-09,1.2197671050823382e-08
-2.290338161791029e-08,-1.4045669669239622e-08,1.2197671050823382e-08,2.475138023632714e-08
