qT_if_integrate,qT_mean,qT_min,qT_max,Q_if_integrate,Q_mean,Q_min,Q_max,y_if_integrate,y_mean,y_min,y_max,sqrts,isoscalarity,observable,if_fiducial,pT_min_1,pT_min_2,eta_min,eta_max,xsec,error_unc_0,error_mult_0 ,bin_integrate_factor
True,1.0,0.0,2.0,True,138.0,106.0,170.0,True,0.0,0,2.4,13000.0,1,dσ/dqT,True,25.0,20.0,-2.4,2.4,0.3316,0.005715,0.012,1.0
True,3.0,2.0,4.0,True,138.0,106.0,170.0,True,0.0,0,2.4,13000.0,1,dσ/dqT,True,25.0,20.0,-2.4,2.4,0.743,0.010945,0.012,1.0
True,5.0,4.0,6.0,True,138.0,106.0,170.0,True,0.0,0,2.4,13000.0,1,dσ/dqT,True,25.0,20.0,-2.4,2.4,0.811,0.011947,0.012,1.0
True,7.0,6.0,8.0,True,138.0,106.0,170.0,True,0.0,0,2.4,13000.0,1,dσ/dqT,True,25.0,20.0,-2.4,2.4,0.755,0.011122,0.012,1.0
True,9.0,8.0,10.0,True,138.0,106.0,170.0,True,0.0,0,2.4,13000.0,1,dσ/dqT,True,25.0,20.0,-2.4,2.4,0.674,0.009929,0.012,1.0
True,11.0,10.0,12.0,True,138.0,106.0,170.0,True,0.0,0,2.4,13000.0,1,dσ/dqT,True,25.0,20.0,-2.4,2.4,0.591,0.009456,0.012,1.0
True,13.0,12.0,14.0,True,138.0,106.0,170.0,True,0.0,0,2.4,13000.0,1,dσ/dqT,True,25.0,20.0,-2.4,2.4,0.521,0.008336,0.012,1.0
True,16.0,14.0,18.0,True,138.0,106.0,170.0,True,0.0,0,2.4,13000.0,1,dσ/dqT,True,25.0,20.0,-2.4,2.4,0.423,0.006768,0.012,0.5
