file,chi2dN,N,ratio_1,data_1,pred_1,ratio_2,data_2,pred_2,ratio_3,data_3,pred_3
CMS_13\CMS13-170Q350.csv,1.1075184566411547,10,1.084537916751795,0.0344,0.03730810433626175,1.0956576745122404,0.0781,0.08557086437940598,1.0845047770741245,0.0902,0.09782233089208603
CMS_13\CMS13-350Q1000.csv,1.5513636956707055,11,1.1294341583524932,0.00238,0.002688053296878934,1.138854458664371,0.00565,0.006434527691453695,1.1067875449109998,0.00699,0.007736444938927889
ATLAS_8\ATLAS8-00y04.csv,2.956379736676201,6,0.9841666398767244,3.257,3.205430746078491,0.9888330242359432,6.708,6.633091926574707,1.0036552879190317,6.714,6.738541603088379
ATLAS_8\ATLAS8-04y08.csv,0.8801455212494046,6,0.9913214173662104,3.219,3.191063642501831,0.9888790552311846,6.676,6.601756572723389,0.994443079475764,6.737,6.699563026428223
LHCb_8\LHCb8.csv,0.4615869841462709,7,0.9567707348547934,3.592273,3.436981678009033,0.9586109458520548,6.420833,6.155080795288086,0.9751894808390983,6.340833,6.183513641357422
