0,1,2,3,4,5,6,7
1.8250755742313385e-05,3.199959801412299e-05,2.6720452289081555e-05,1.9934785612151812e-05,1.4887092748650673e-05,1.0167891164431116e-05,6.836544756219492e-06,4.458303268048573e-06
3.199959801412299e-05,5.6920635019118056e-05,4.845354793976304e-05,3.668446401128494e-05,2.768998838660592e-05,1.9206197567751732e-05,1.3099209553655845e-05,8.680347651550405e-06
2.6720452289081555e-05,4.845354793976304e-05,4.230879485010989e-05,3.266862051042655e-05,2.501836074493157e-05,1.7704265084362927e-05,1.2301965993633132e-05,8.322074589127768e-06
1.9934785612151812e-05,3.668446401128494e-05,3.266862051042655e-05,2.5627448553362697e-05,1.9863140336176314e-05,1.428079675328743e-05,1.007349497266171e-05,6.92826982873053e-06
1.4887092748650673e-05,2.768998838660592e-05,2.501836074493157e-05,1.9863140336176314e-05,1.5539027893603576e-05,1.1305104083679952e-05,8.065414305110611e-06,5.616358907137735e-06
1.0167891164431116e-05,1.9206197567751732e-05,1.7704265084362927e-05,1.428079675328743e-05,1.1305104083679952e-05,8.347511588592562e-06,6.0374657587433645e-06,4.26576873849295e-06
6.836544756219492e-06,1.3099209553655845e-05,1.2301965993633132e-05,1.007349497266171e-05,8.065414305110611e-06,6.0374657587433645e-06,4.4225152408428035e-06,3.166649159761426e-06
4.458303268048573e-06,8.680347651550405e-06,8.322074589127768e-06,6.92826982873053e-06,5.616358907137735e-06,4.26576873849295e-06,3.166649159761426e-06,2.2989105908564556e-06
