0,1,2,3,4
1.289492552000805e-07,4.3973495939795775e-08,-4.492928622686742e-08,-6.928108169732275e-08,-5.871238321567778e-08
4.3973495939795775e-08,2.113929877892064e-08,-1.5512482683585683e-08,-2.618349013983797e-08,-2.3416821895289145e-08
-4.492928622686742e-08,-1.5512482683585683e-08,1.598417130078249e-08,2.34683845580497e-08,2.0989213051619467e-08
-6.928108169732275e-08,-2.618349013983797e-08,2.34683845580497e-08,4.079159709040161e-08,3.120459018870153e-08
-5.871238321567778e-08,-2.3416821895289145e-08,2.0989213051619467e-08,3.120459018870153e-08,2.993540187064343e-08
