0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0.0003723664550430697,0.0010338481547493522,0.0014941434339153705,0.0017377904777712264,0.0018190165014820685,0.001801084093572636,0.0017253071159712377,0.0016125781055532345,0.001476771853592078,0.0013294036120551553,0.0011829878245457903,0.0010406732939473929,0.0009284868976366792,0.0008286893768878117,0.0007385627275647575,0.0006643210297442054,0.0006058090392124384,0.0005608291741279071,0.0004953341693796946,0.0004217059372456871,0.0004144122003452552,0.00038156816004016617,0.00034474504898188255,0.0003134628187929786,0.00028130049187487645,0.0002590992367905465
0.0010338481547493522,0.002870612779372081,0.0041492646398093485,0.004826788823261282,0.005053464730681413,0.0050046908392365735,0.00479505844153657,0.00448259195992467,0.004105838612810515,0.0036968167379083806,0.003290363927399497,0.0028951602730662293,0.00258341057890622,0.0023060417885152873,0.002055552002357181,0.0018491844456927325,0.0016863745530754943,0.0015611205143735694,0.0013792716129147464,0.0011751112074409908,0.0011541379624708296,0.0010626637492287606,0.0009603251069481289,0.000873282919936112,0.00078374843486744,0.0007221338330117672
0.0014941434339153705,0.0041492646398093485,0.005999089242975837,0.006981211799563011,0.0073120448537484445,0.007244394597839943,0.0069435530199180515,0.006493427068253257,0.0059497924749544705,0.005359053587286137,0.00477182239549436,0.004200445338949962,0.0037491477747166537,0.0033474833524974575,0.002984746721601987,0.0026858249220856893,0.002449531648210739,0.002267489111766548,0.0020046472556556963,0.001710295558585637,0.0016779903832505392,0.0015449946635237894,0.0013968033592671482,0.0012704778108127758,0.0011404069191782052,0.0010514434901092045
0.0017377904777712264,0.004826788823261282,0.006981211799563011,0.008128107469909626,0.008517968959557299,0.008443756981684328,0.008097214537351653,0.007576006604340362,0.0069451019403930486,0.006258674776249473,0.005576004005250816,0.0049111323037593,0.0043850798423435144,0.003916663084993243,0.003493652112599689,0.0031449317133773547,0.0028685413521337346,0.002655210575196189,0.0023494662323695916,0.002008099144243112,0.0019675137489317887,0.0018115882458114114,0.001638765854609167,0.0014910028774606924,0.0013386622824826304,0.001235325209604392
0.0018190165014820685,0.005053464730681413,0.0073120448537484445,0.008517968959557299,0.008932029410625994,0.008859628538865683,0.008500874896518755,0.00795808484099112,0.007299368378725924,0.006581666515062973,0.00586751703890898,0.005171237665626688,0.004619246158940737,0.00412747659433326,0.0036833912077060306,0.003317140303921352,0.003025987304847533,0.0028008085018114645,0.0024807296834969583,0.0021243413340190677,0.0020785259981467817,0.00191385860127457,0.0017323907357799466,0.0015767258686988125,0.001416020613574817,0.0013080060112026313
0.001801084093572636,0.0050046908392365735,0.007244394597839943,0.008443756981684328,0.008859628538865683,0.008793176638573198,0.008441941918875926,0.007907313161152514,0.007256818708398476,0.006547063802271211,0.005840451598237476,0.005150774143819011,0.004602916819719942,0.004114579683163102,0.0036736140881981393,0.003309772294916068,0.003019667133475949,0.0027948674447011213,0.0024779119070760356,0.00212565719040927,0.0020772923319804064,0.001912825293812984,0.0017325599216825949,0.0015774357907432561,0.0014170910821665347,0.0013102845287183734
0.0017253071159712377,0.00479505844153657,0.0069435530199180515,0.008097214537351653,0.008500874896518755,0.008441941918875926,0.008109108679519791,0.007599560051163551,0.0069780536648714996,0.006299014860207565,0.005622653677547388,0.004961828191157551,0.004435869513472557,0.003966831637690016,0.003543318393590831,0.0031937180867325993,0.0029141697635592756,0.0026971864299401662,0.002393564371236124,0.0020564197264769683,0.002007649742877249,0.0018488371758754727,0.001675603232956239,0.0015261041229065436,0.0013714201651655478,0.0012692288602601188
0.0016125781055532345,0.00448259195992467,0.006493427068253257,0.007576006604340362,0.00795808484099112,0.007907313161152514,0.007599560051163551,0.0071257238985638904,0.006546365982375013,0.0059125398913973766,0.005280914021171223,0.004663179960490509,0.00417056190848769,0.0037310611165577556,0.003334249431792823,0.0030065337153454413,0.002743753667208768,0.0025394792080894856,0.0022556853922831377,0.001940536295972353,0.0018930229756189958,0.0017434508948945254,0.0015810078815300334,0.0014404427144695485,0.0012948633385151062,0.0011994728249375298
0.001476771853592078,0.004105838612810515,0.0059497924749544705,0.0069451019403930486,0.007299368378725924,0.007256818708398476,0.0069780536648714996,0.006546365982375013,0.006017260798057244,0.005437635236155663,0.004859755479559983,0.004293981594524168,0.0038419602770771873,0.0034384810204565524,0.0030742221627892315,0.002773249351613885,0.0025312471263863262,0.0023428147326534287,0.0020829427428553904,0.0017940590400953294,0.0017490204200130267,0.0016110209023222672,0.001461750074072021,0.0013322568091195203,0.0011980403348720002,0.0011107850727966
0.0013294036120551553,0.0036968167379083806,0.005359053587286137,0.006258674776249473,0.006581666515062973,0.006547063802271211,0.006299014860207565,0.0059125398913973766,0.005437635236155663,0.004916672203356736,0.004397000760045452,0.0038876847451666204,0.0034799565447060565,0.0031158257265897454,0.0027871289065511335,0.0025153959553437842,0.00229627862277249,0.0021254222813931107,0.0018914776879381979,0.001631039587389691,0.00158918816620425,0.0014640117331400331,0.001329147509585004,0.0012118516622215264,0.0010902114279545006,0.0010117201864715622
