file,bin_index,qT,data,prediction,ratio,error_data,error_total,error_data_ratio,error_total_ratio,chi2dN_file,N_file
ATLAS_8\ATLAS8-00y04.csv,2,5.0,6.714,6.738281726837158,1.0036165812983553,0.1928449680442816,0.2630940564956666,0.02872281323269014,0.03918588866482969,2.9241298599209546,6
ATLAS_8\ATLAS8-00y04.csv,3,7.0,5.886,5.841777801513672,0.992486884389003,0.16906247868761418,0.21583359718205133,0.02872281323269014,0.036668976755360405,2.9241298599209546,6
ATLAS_8\ATLAS8-00y04.csv,4,9.0,4.926,4.894763946533203,0.9936589416429563,0.14191668358582757,0.17460329512486872,0.028809720581775795,0.03544524870581987,2.9241298599209546,6
ATLAS_8\ATLAS8-00y04.csv,5,11.5,3.919,3.9141788482666016,0.9987698005273288,0.11256470505891268,0.133771039921517,0.028722813232690145,0.034133972932257464,2.9241298599209546,6
ATLAS_8\ATLAS8-04y08.csv,0,1.0,3.219,3.1913344860076904,0.9914055563863593,0.09538239752700704,0.15386723516921105,0.029631064780058107,0.04779970027002518,1.014553073362769,6
ATLAS_8\ATLAS8-04y08.csv,1,3.0,6.676,6.603367328643799,0.989120330833403,0.1917535011414394,0.28475671432623917,0.028722813232690145,0.04265379184035937,1.014553073362769,6
ATLAS_8\ATLAS8-04y08.csv,2,5.0,6.737,6.700281143188477,0.9945496724340918,0.1935055927486335,0.26018877008007035,0.02872281323269014,0.038620865382228045,1.014553073362769,6
ATLAS_8\ATLAS8-04y08.csv,3,7.0,5.872,5.804526329040527,0.9885092522207982,0.1691706792561879,0.21413926056537927,0.028809720581775868,0.036467857725711726,1.014553073362769,6
ATLAS_8\ATLAS8-04y08.csv,4,9.0,4.863,4.857044219970703,0.9987752868539385,0.14010167118917605,0.17182186710826886,0.028809720581775864,0.03533248346869604,1.014553073362769,6
ATLAS_8\ATLAS8-04y08.csv,5,11.5,3.893,3.8772568702697754,0.9959560416824494,0.11181791191486228,0.13232567559442876,0.02872281323269003,0.033990669302447665,1.014553073362769,6
ATLAS_8\ATLAS8-08y12.csv,0,1.0,3.122,3.0792224407196045,0.9862980271363243,0.09287622053033812,0.14736186924317668,0.029748949561287034,0.04720111122459215,0.35633255540520964,6
ATLAS_8\ATLAS8-08y12.csv,1,3.0,6.462,6.390944957733154,0.9890041717321502,0.18706346001290552,0.2730244284975645,0.028948229652260217,0.042250762689192894,0.35633255540520964,6
ATLAS_8\ATLAS8-08y12.csv,2,5.0,6.548,6.492900848388672,0.9915853464246597,0.18807698104765505,0.2505194593658281,0.02872281323269014,0.03825892782007149,0.35633255540520964,6
ATLAS_8\ATLAS8-08y12.csv,3,7.0,5.647,5.6254730224609375,0.9961878913513259,0.16268849212528833,0.2052826153907371,0.028809720581775868,0.036352508480739704,0.35633255540520964,6
ATLAS_8\ATLAS8-08y12.csv,4,9.0,4.716,4.703319072723389,0.997311084122856,0.13586664226365464,0.1656971116318127,0.02880972058177579,0.035135095765863586,0.35633255540520964,6
ATLAS_8\ATLAS8-08y12.csv,5,11.5,3.735,3.748831033706665,1.0037030880071394,0.1076043063729324,0.12698852048997816,0.028809720581775746,0.03399960387951223,0.35633255540520964,6
ATLAS_8\ATLAS8-116Q150.csv,0,1.0,0.1207,0.12137255072593689,1.00557208555043,0.007523448488558953,0.00844949115941066,0.06233180189361187,0.07000406925775195,0.5570111293187844,8
ATLAS_8\ATLAS8-116Q150.csv,1,3.0,0.2567,0.2604990005493164,1.01479937884424,0.009212667081795587,0.011646166609241806,0.03588884722164234,0.0453687830511952,0.5570111293187844,8
ATLAS_8\ATLAS8-116Q150.csv,2,5.0,0.2719,0.2744893431663513,1.009523145150244,0.00895623945861208,0.01094949819413003,0.03293946104675278,0.0402703133289078,0.5570111293187844,8
ATLAS_8\ATLAS8-116Q150.csv,3,7.0,0.2426,0.24590960144996643,1.0136422153749647,0.007991217043729949,0.009424576879643893,0.03293988888594373,0.03884821467289321,0.5570111293187844,8
ATLAS_8\ATLAS8-116Q150.csv,4,9.0,0.2161,0.21141432225704193,0.9783170858724755,0.007328171916651519,0.008325414955305966,0.03391102228899361,0.03852575175986102,0.5570111293187844,8
ATLAS_8\ATLAS8-116Q150.csv,5,11.5,0.1721,0.17388926446437836,1.010396655806963,0.0056688267251698565,0.006386460624165469,0.03293914424851747,0.037109010018393195,0.5570111293187844,8
ATLAS_8\ATLAS8-116Q150.csv,6,14.5,0.1398,0.1384797990322113,0.9905565023763326,0.00471399420449368,0.005189436785101124,0.03371955797205779,0.037120434800437224,0.5570111293187844,8
ATLAS_8\ATLAS8-116Q150.csv,7,18.0,0.1078,0.10810240358114243,1.0028052280254398,0.003591482223261031,0.003913178111574858,0.03331616162579806,0.036300353539655446,0.5570111293187844,8
ATLAS_8\ATLAS8-12y16.csv,0,1.0,2.563,2.5088798999786377,0.9788840811465617,0.07624655772557866,0.11818898579208216,0.029748949561287027,0.04611353327822167,2.1312729725756006,6
ATLAS_8\ATLAS8-12y16.csv,1,3.0,5.341,5.213406085968018,0.976110482300696,0.1550730630477131,0.2211905133727093,0.02903446228191595,0.041413689079331455,2.1312729725756006,6
ATLAS_8\ATLAS8-12y16.csv,2,5.0,5.332,5.311817169189453,0.9962147729162516,0.15389079437055356,0.20263616832646758,0.028861739379323625,0.03800378250683938,2.1312729725756006,6
ATLAS_8\ATLAS8-12y16.csv,3,7.0,4.647,4.632771968841553,0.9969382330194863,0.13298866406953638,0.166695252485542,0.028618176042508367,0.035871584352386916,2.1312729725756006,6
ATLAS_8\ATLAS8-12y16.csv,4,9.0,3.923,3.899855613708496,0.9941003348734377,0.11247453773187913,0.13643691139523753,0.02867054237366279,0.03477871817365219,2.1312729725756006,6
ATLAS_8\ATLAS8-12y16.csv,5,11.5,3.152,3.1308367252349854,0.9932857630821653,0.08970749266365659,0.1053652467967095,0.028460498941515415,0.03342806053195098,2.1312729725756006,6
ATLAS_8\ATLAS8-16y20.csv,0,1.0,1.639,1.6068851947784424,0.9804058540441991,0.04965926578192634,0.07418147695929625,0.030298514815086233,0.04526020558834427,0.9912961224753625,6
ATLAS_8\ATLAS8-16y20.csv,1,3.0,3.394,3.3123772144317627,0.9759508587011675,0.09958946829861078,0.1366211219840578,0.02934280150224242,0.04025371891103647,0.9912961224753625,6
ATLAS_8\ATLAS8-16y20.csv,2,5.0,3.417,3.348172664642334,0.9798573791753977,0.09796724329080614,0.12505439291476447,0.028670542373662903,0.0365977152223484,0.9912961224753625,6
ATLAS_8\ATLAS8-16y20.csv,3,7.0,2.942,2.9096083641052246,0.9889899266163238,0.08557124484311304,0.10401106380732918,0.029086079144497973,0.035353862612960286,0.9912961224753625,6
ATLAS_8\ATLAS8-16y20.csv,4,9.0,2.472,2.444823741912842,0.9890063680877191,0.07117471416170211,0.08445345147637069,0.028792360097775936,0.0341640175875286,0.9912961224753625,6
ATLAS_8\ATLAS8-16y20.csv,5,11.5,2.001,1.9639760255813599,0.9814972641586007,0.05736975528969947,0.06614117565786308,0.028670542373662903,0.03305406079853228,0.9912961224753625,6
ATLAS_8\ATLAS8-20y24.csv,0,1.0,0.5629,0.5405575037002563,0.9603082318355949,0.018838045929448204,0.02576890284765147,0.033466061342064674,0.04577882900630924,1.019379487782465,6
ATLAS_8\ATLAS8-20y24.csv,1,3.0,1.141,1.1005346775054932,0.9645352125376803,0.034963784963873694,0.045150636928484186,0.030643106892089128,0.03957111036676966,1.019379487782465,6
ATLAS_8\ATLAS8-20y24.csv,2,5.0,1.12,1.10019052028656,0.9823129645415714,0.03318679255366508,0.040684270541876504,0.029631064780058104,0.03632524155524688,1.019379487782465,6
ATLAS_8\ATLAS8-20y24.csv,3,7.0,0.9583,0.9509071111679077,0.9922854128852214,0.02863692320693688,0.03376920796902853,0.02988304623493361,0.03523866009498959,1.019379487782465,6
ATLAS_8\ATLAS8-20y24.csv,4,9.0,0.8113,0.7960972189903259,0.981261209158543,0.024039709855986198,0.0277349099397366,0.029631098059886844,0.034185763515021075,1.019379487782465,6
ATLAS_8\ATLAS8-20y24.csv,5,11.5,0.6506,0.6363046765327454,0.9780274769946902,0.01913490366424404,0.021620425669137508,0.029411164562317925,0.03323151808966725,1.019379487782465,6
ATLAS_8\ATLAS8-46Q66.csv,0,1.0,0.6548,0.6497448086738586,0.9922797933320993,0.04022067931251286,0.04388075473671573,0.06142437280469282,0.06701398096627326,0.9004842803373669,4
ATLAS_8\ATLAS8-46Q66.csv,1,3.0,1.231,1.2333239316940308,1.0018878405313003,0.0411603401103538,0.0495696271247283,0.03343650699460097,0.04026777183162331,0.9004842803373669,4
ATLAS_8\ATLAS8-46Q66.csv,2,5.0,1.116,1.141555666923523,1.0228993431214362,0.03623134863622937,0.04216389322553955,0.03246536616149585,0.037781266331128625,0.9004842803373669,4
ATLAS_8\ATLAS8-46Q66.csv,3,7.0,0.8866,0.9052760601043701,1.0210648095018837,0.029204302611772807,0.032962476830217115,0.03293966006290639,0.03717852112589343,0.9004842803373669,4
CDF_I\CDF1.csv,0,0.25,3.35,3.471937894821167,1.0363993715884081,0.5555802574786113,0.5667492883486261,0.16584485297868992,0.169178892044366,0.5392425215352177,25
CDF_I\CDF1.csv,1,0.75,10.1,9.928539276123047,0.9830236907052522,1.0747824012329195,1.1205738181664915,0.10641409913197222,0.11094790278876154,0.5392425215352177,25
CDF_I\CDF1.csv,2,1.25,14.8,15.124759674072266,1.021943221221099,1.3316004806247255,1.4132428825548558,0.08997300544761658,0.09548938395640917,0.5392425215352177,25
CDF_I\CDF1.csv,3,1.75,19.4,18.725717544555664,0.9652431723997765,1.5913653131823629,1.6895871928530455,0.08202913985476097,0.08709212334294049,0.5392425215352177,25
CDF_I\CDF1.csv,4,2.25,20.2,20.788991928100586,1.0291580162426033,1.6064335778363201,1.7160375386691056,0.07952641474437229,0.08495235339946068,0.5392425215352177,25
CDF_I\CDF1.csv,5,2.75,23.6,21.586158752441406,0.9146677437475171,1.7598682223393887,1.8583899736372742,0.07457068738726223,0.07874533786598618,0.5392425215352177,25
CDF_I\CDF1.csv,6,3.25,23.6,21.456178665161133,0.9091601129305564,1.6754510318120313,1.7682386472528207,0.07099368778864538,0.07492536640901781,0.5392425215352177,25
CDF_I\CDF1.csv,7,3.75,23.0,20.715604782104492,0.9006784687871519,1.6627113399505038,1.742545373273091,0.07229179738915234,0.07576284231622134,0.5392425215352177,25
CDF_I\CDF1.csv,8,4.25,19.9,19.62523651123047,0.9861927895090689,1.5140446525779878,1.5865426039423582,0.07608264585819034,0.07972575899207832,0.5392425215352177,25
CDF_I\CDF1.csv,9,4.75,19.3,18.373613357543945,0.9520006921007225,1.4165300173310835,1.4798148974105914,0.07339533768554837,0.07667434701609281,0.5392425215352177,25
CDF_I\CDF1.csv,10,5.25,17.9,17.104387283325195,0.9555523621969384,1.3882880140662457,1.4410836090637766,0.07755798961263943,0.08050746419350709,0.5392425215352177,25
CDF_I\CDF1.csv,11,5.75,18.0,15.877054214477539,0.8820585674709744,1.3902532143462212,1.4335660576605005,0.07723628968590118,0.0796425587589167,0.5392425215352177,25
CDF_I\CDF1.csv,12,6.25,14.6,14.732040405273438,1.009043863374893,1.1507460015138007,1.193936255531216,0.07881821928176717,0.08177645585830247,0.5392425215352177,25
CDF_I\CDF1.csv,13,6.75,14.5,13.67741584777832,0.9432700584674704,1.148821243710265,1.1852757069497182,0.0792290512903631,0.08174315220342884,0.5392425215352177,25
CDF_I\CDF1.csv,14,7.25,13.5,12.708407402038574,0.9413635112621166,1.1301337310247845,1.1615160162649587,0.0837136097055396,0.08603822342703397,0.5392425215352177,25
CDF_I\CDF1.csv,15,7.75,13.7,11.812671661376953,0.8622388073997777,1.1337885561249945,1.1605475443841964,0.08275828876824778,0.08471149959008734,0.5392425215352177,25
CDF_I\CDF1.csv,16,8.25,11.9,10.989348411560059,0.9234746564336184,1.012614837931975,1.0380065623987471,0.08509368385982984,0.0872274422183821,0.5392425215352177,25
CDF_I\CDF1.csv,17,8.75,10.4,10.224539756774902,0.9831288227668175,0.9871734194152515,1.009178672727149,0.09492052109762034,0.09703641083914893,0.5392425215352177,25
CDF_I\CDF1.csv,18,9.25,11.1,9.503186225891113,0.8561429032334337,0.9987003604685442,1.0169507385854035,0.08997300544761659,0.09161718365634267,0.5392425215352177,25
CDF_I\CDF1.csv,19,9.75,9.56,8.890579223632812,0.9299769062377419,0.9007828071183418,0.9173005877777782,0.09422414300401065,0.09595194432821948,0.5392425215352177,25
CDF_I\CDF1.csv,20,10.25,8.35,8.230436325073242,0.9856809970147595,0.8268300445073341,0.8420734933180154,0.0990215622164472,0.10084712494826532,0.5392425215352177,25
CDF_I\CDF1.csv,21,10.75,7.82,7.682421684265137,0.9824068649955418,0.8003829086131212,0.8135019777708598,0.10235075557712547,0.104028385904202,0.5392425215352177,25
CDF_I\CDF1.csv,22,11.25,8.18,7.192375659942627,0.8792635281103456,0.8242413241278309,0.8349478973827896,0.10076299805963704,0.10207187009569556,0.5392425215352177,25
CDF_I\CDF1.csv,23,11.75,7.48,6.754141330718994,0.9029600709517371,0.7768529837749225,0.786541565829899,0.10385735077204845,0.10515261575266029,0.5392425215352177,25
CDF_I\CDF1.csv,24,12.5,7.21,6.167591094970703,0.8554217884841474,0.5999731794838833,0.6100909421099959,0.08321403321551779,0.08461732900277336,0.5392425215352177,25
CDF_II\CDF2.csv,0,0.25,3.613,3.6656551361083984,1.014573799088956,0.27085398080146433,0.2956743920221479,0.0749665045118916,0.0818362557492798,0.7298336385468118,26
CDF_II\CDF2.csv,1,0.75,10.08,10.486827850341797,1.0403599057878767,0.6516931253281716,0.7331512088036057,0.0646520957666837,0.07273325484162756,0.7298336385468118,26
CDF_II\CDF2.csv,2,1.25,15.51,15.989412307739258,1.0309098844448263,0.9698681232002628,1.0919525192236565,0.06253179388783126,0.07040312825426541,0.7298336385468118,26
CDF_II\CDF2.csv,3,1.75,19.47,19.82460594177246,1.0182129399985855,1.2034235113209313,1.345726342119397,0.061809117171080195,0.069117942584458,0.7298336385468118,26
CDF_II\CDF2.csv,4,2.25,21.58,22.052978515625,1.0219174474339667,1.3277057993395975,1.4744691306092856,0.061524828514346507,0.06832572430997617,0.7298336385468118,26
CDF_II\CDF2.csv,5,2.75,22.95,22.95438003540039,1.0001908512157034,1.4088034674857952,1.5457495713710614,0.061385772003738355,0.06735292249982838,0.7298336385468118,26
CDF_II\CDF2.csv,6,3.25,22.58,22.878890991210938,1.0132369792387483,1.3840725882698492,1.5100896206301453,0.06129639452036534,0.06687730826528544,0.7298336385468118,26
CDF_II\CDF2.csv,7,3.75,22.35,22.154827117919922,0.991267432569124,1.3714567765700825,1.4808498921691788,0.06136271930962337,0.06625726586886706,0.7298336385468118,26
CDF_II\CDF2.csv,8,4.25,20.61,21.05251693725586,1.0214709819144037,1.26883148778709,1.3672061079469668,0.06156387616628288,0.06633702610125991,0.7298336385468118,26
CDF_II\CDF2.csv,9,4.75,19.87,19.767745971679688,0.9948538485998836,1.2238317088554291,1.3076259848798437,0.06159193300731903,0.06580905812178378,0.7298336385468118,26
CDF_II\CDF2.csv,10,5.25,18.76,18.455461502075195,0.98376660458823,1.158670827457048,1.2311712086247737,0.06176283728449083,0.06562746314630989,0.7298336385468118,26
CDF_II\CDF2.csv,11,5.75,17.29,17.17633628845215,0.9934260432881521,1.0724495104199545,1.1367887483245893,0.062027155027180716,0.0657483370922261,0.7298336385468118,26
CDF_II\CDF2.csv,12,6.25,15.63,15.975546836853027,1.0221079230232262,0.9745844096844564,1.0332686677682998,0.062353449116088054,0.06610804016431861,0.7298336385468118,26
CDF_II\CDF2.csv,13,6.75,14.68,14.863730430603027,1.0125156969075633,0.9184498209483194,0.9710453937700488,0.0625647016994768,0.06614750638760551,0.7298336385468118,26
CDF_II\CDF2.csv,14,7.25,13.74,13.83743667602539,1.007091461137219,0.8629492953818318,0.9102829879580557,0.06280562557364133,0.06625058136521511,0.7298336385468118,26
CDF_II\CDF2.csv,15,7.75,13.07,12.886012077331543,0.9859228827338594,0.8255634219125749,0.8680499639416122,0.06316476066660864,0.06641545248214324,0.7298336385468118,26
CDF_II\CDF2.csv,16,8.25,11.83,12.011235237121582,1.0153199693255774,0.7507250492690384,0.7901490088066567,0.0634594293549483,0.06679197031332686,0.7298336385468118,26
CDF_II\CDF2.csv,17,8.75,11.12,11.195592880249023,1.0067979208857036,0.7077947453888026,0.7433190153452045,0.06365060659971247,0.06684523519291408,0.7298336385468118,26
CDF_II\CDF2.csv,18,9.25,10.33,10.41976261138916,1.0086895073948847,0.6623207226110324,0.6942909453278636,0.06411623645798958,0.06721112733086773,0.7298336385468118,26
CDF_II\CDF2.csv,19,9.75,10.24,9.79097843170166,0.9561502374708652,0.6616199561681918,0.6874575716404945,0.06461132384454998,0.06713452848051704,0.7298336385468118,26
CDF_II\CDF2.csv,20,10.25,9.043,9.055268287658691,1.001356661247229,0.5860596864108638,0.6111818249287213,0.06480810421440494,0.06758617991028656,0.7298336385468118,26
CDF_II\CDF2.csv,21,10.75,8.295,8.465598106384277,1.0205663781053982,0.5402627435794551,0.5630066013236109,0.06513113243875288,0.06787300799561313,0.7298336385468118,26
CDF_II\CDF2.csv,22,11.25,8.319,7.937029838562012,0.9540846061500193,0.5451185008821476,0.56411576337085,0.0655269264192989,0.067810525708721,0.7298336385468118,26
CDF_II\CDF2.csv,23,11.75,7.78,7.462864875793457,0.9592371305647117,0.512151869663677,0.5294196024331852,0.06582928915985566,0.06804879208652766,0.7298336385468118,26
CDF_II\CDF2.csv,24,12.25,7.465,7.029839515686035,0.9417065660664481,0.4947403570561027,0.5102141756624591,0.06627466270008074,0.06834751181010838,0.7298336385468118,26
CDF_II\CDF2.csv,25,12.75,6.839,6.623688220977783,0.9685170669656065,0.45642824435391816,0.4710970011245731,0.06673903265885628,0.06888390131957495,0.7298336385468118,26
CMS_7\CMS7.csv,0,1.25,0.0322,0.03260003633358558,1.0124234886206702,0.0013,0.0013553485543208008,0.040372670807453416,0.042091570009962755,1.4397011796966126,4
CMS_7\CMS7.csv,1,3.75,0.0592,0.058755462085678944,0.9924909136094416,0.0017,0.0017101209278179723,0.028716216216216214,0.028887177834763043,1.4397011796966126,4
CMS_7\CMS7.csv,2,6.25,0.055,0.052524150877191284,0.9549845614034779,0.0016,0.0016132241965648758,0.02909090909090909,0.02933134902845229,1.4397011796966126,4
CMS_7\CMS7.csv,3,8.75,0.0396,0.042120350703544196,1.0636452197864694,0.0014,0.001442961578314554,0.03535353535353535,0.03643842369481197,1.4397011796966126,4
CMS_8\CMS8.csv,0,1.25,0.033355,0.03084328537208907,0.9246975077826133,0.002059,0.0020911948826766043,0.06172987558087243,0.06269509466876343,0.7462514515312395,4
CMS_8\CMS8.csv,1,3.75,0.055348,0.05617710077750369,1.0149797784473455,0.002641,0.00264705774180669,0.047716267977162684,0.04782571622834953,0.7462514515312395,4
CMS_8\CMS8.csv,2,6.25,0.051878,0.050902703576517425,0.9812001923072868,0.002499,0.0025076618272747305,0.04817070820000771,0.04833767352779079,0.7462514515312395,4
CMS_8\CMS8.csv,3,8.75,0.038596,0.041253910273889825,1.0688649153769776,0.002291,0.002313513706286964,0.05935848274432584,0.05994179983125101,0.7462514515312395,4
CMS_13\CMS13-00y04.csv,0,1.5,5.4144,5.417849540710449,1.000637104888898,0.14453016248866532,0.2803941808868738,0.026693661807155978,0.05178675031155323,1.3110403080278341,13
CMS_13\CMS13-00y04.csv,1,2.5,7.1788,7.387814521789551,1.0291155237351022,0.18929998471473788,0.3557490986872741,0.026369307504699655,0.04955551048744555,1.3110403080278341,13
CMS_13\CMS13-00y04.csv,2,3.5,8.201,8.192365646362305,0.9989471584394957,0.2157199834275907,0.3709742316613387,0.026304107234189817,0.04523524346559428,1.3110403080278341,13
CMS_13\CMS13-00y04.csv,3,4.5,8.3718,8.27025318145752,0.9878703721371174,0.2198498494268304,0.3526471912833691,0.02626076225266136,0.04212322216051137,1.3110403080278341,13
CMS_13\CMS13-00y04.csv,4,5.5,8.0368,7.971081256866455,0.9918227723554718,0.21081990060001451,0.321696908555381,0.026231821197493347,0.040027984839162485,1.3110403080278341,13
CMS_13\CMS13-00y04.csv,5,6.5,7.5933,7.509544372558594,0.9889697987118372,0.19928998724534555,0.2897983255465833,0.026245504226798038,0.038165004088681245,1.3110403080278341,13
CMS_13\CMS13-00y04.csv,6,7.5,7.0989,6.991980075836182,0.9849385222831961,0.1865201224379021,0.2620422660457662,0.026274510478792784,0.036913080342837086,1.3110403080278341,13
CMS_13\CMS13-00y04.csv,7,8.5,6.6078,6.466863632202148,0.9786712116290064,0.1737299822425594,0.23754644347590242,0.02629165262909885,0.035949399720921094,1.3110403080278341,13
CMS_13\CMS13-00y04.csv,8,9.5,6.0727,5.95896053314209,0.9812703629591598,0.15944002014315603,0.21581994477078456,0.026255211049970528,0.03553937207021334,1.3110403080278341,13
CMS_13\CMS13-00y04.csv,9,10.5,5.53,5.487735271453857,0.9923571919446397,0.14483011364008522,0.19106316836088008,0.02618989396746568,0.03455030169274504,1.3110403080278341,13
CMS_13\CMS13-00y04.csv,10,11.5,5.0928,5.062430381774902,0.9940367541970825,0.13322001078666823,0.17275800151552229,0.026158500390093507,0.033922007837637894,1.3110403080278341,13
CMS_13\CMS13-00y04.csv,11,12.5,4.7779,4.681665420532227,0.9798583939664344,0.12507999770247039,0.15873920413298223,0.026178864710954684,0.033223634679039375,1.3110403080278341,13
CMS_13\CMS13-00y04.csv,12,13.5,4.4556,4.3319597244262695,0.9722505890174769,0.11687013108574791,0.14581895859481717,0.026229942339022337,0.0327271206111,1.3110403080278341,13
CMS_13\CMS13-04y08.csv,0,1.5,5.4329,5.330253601074219,0.9811065178954552,0.1887201689175007,0.2951980810861722,0.03473654381959924,0.054335268656918435,0.8316974590355836,13
CMS_13\CMS13-04y08.csv,1,2.5,7.1818,7.29775333404541,1.016145441817568,0.2309402272840312,0.3664630809777068,0.03215631558718305,0.0510266341276152,0.8316974590355836,13
CMS_13\CMS13-04y08.csv,2,3.5,8.0824,8.111104011535645,1.003551421797442,0.24707997666342776,0.37735979670915515,0.030570124797514076,0.04668907709457032,0.8316974590355836,13
CMS_13\CMS13-04y08.csv,3,4.5,8.3632,8.197513580322266,0.9801886335759357,0.2454301321354002,0.3587450554149881,0.029346438221661584,0.042895668573630676,0.8316974590355836,13
CMS_13\CMS13-04y08.csv,4,5.5,8.0324,7.904613971710205,0.9840911771961312,0.23092994043432305,0.32523430221586036,0.028749805840635804,0.040490302053665196,0.8316974590355836,13
CMS_13\CMS13-04y08.csv,5,6.5,7.4913,7.447195053100586,0.9941125109260858,0.21235994668310218,0.2907570040790782,0.028347542707287413,0.03881262318677375,0.8316974590355836,13
CMS_13\CMS13-04y08.csv,6,7.5,7.0534,6.932724952697754,0.9828912230552292,0.19552983524260434,0.2620112117694197,0.027721359237049416,0.037146796122355136,0.8316974590355836,13
CMS_13\CMS13-04y08.csv,7,8.5,6.5501,6.410562992095947,0.9786969652518203,0.17904004631995044,0.23598401757601403,0.027333940904711446,0.03602754424757088,0.8316974590355836,13
CMS_13\CMS13-04y08.csv,8,9.5,6.0142,5.905895233154297,0.9819918248735156,0.16356015870926513,0.21424622786573932,0.02719566338154121,0.035623395940563886,0.8316974590355836,13
CMS_13\CMS13-04y08.csv,9,10.5,5.4894,5.43702507019043,0.9904588971819197,0.14839001370038316,0.1898458068415476,0.027032100721460117,0.03458407236520341,0.8316974590355836,13
CMS_13\CMS13-04y08.csv,10,11.5,5.0296,5.013587951660156,0.9968164370248441,0.1352998508868358,0.1708754145785332,0.02690071792723791,0.033973957089735406,0.8316974590355836,13
