0,1,2,3,4,5,6,7
9.137154492599782e-06,1.7157190816944004e-05,1.5637311552336467e-05,1.2084461631032477e-05,9.150125946404919e-06,6.5578523944082905e-06,4.432562227922031e-06,3.0084203742384456e-06
1.7157190816944004e-05,3.2700298084182604e-05,3.0238003236358085e-05,2.363595110879919e-05,1.8037872751802716e-05,1.3036322639236078e-05,8.9069662298309e-06,6.096831010079012e-06
1.5637311552336467e-05,3.0238003236358085e-05,2.839600297036506e-05,2.2487338979395718e-05,1.732584531029146e-05,1.2645665032599866e-05,8.747958780606626e-06,6.048407003669822e-06
1.2084461631032477e-05,2.363595110879919e-05,2.2487338979395718e-05,1.801401142781028e-05,1.4000731407652901e-05,1.0309391903225142e-05,7.209946887840606e-06,5.029912272789448e-06
9.150125946404919e-06,1.8037872751802716e-05,1.732584531029146e-05,1.4000731407652901e-05,1.0956733479648325e-05,8.124236677178837e-06,5.730274463912961e-06,4.026373152540918e-06
6.5578523944082905e-06,1.3036322639236078e-05,1.2645665032599866e-05,1.0309391903225142e-05,8.124236677178837e-06,6.066564826312624e-06,4.315616837828087e-06,3.0542681284582056e-06
4.432562227922031e-06,8.9069662298309e-06,8.747958780606626e-06,7.209946887840606e-06,5.730274463912961e-06,4.315616837828087e-06,3.101807270011396e-06,2.213995655675397e-06
3.0084203742384456e-06,6.096831010079012e-06,6.048407003669822e-06,5.029912272789448e-06,4.026373152540918e-06,3.0542681284582056e-06,2.213995655675397e-06,1.5918418883017882e-06
