0,1,2,3
1.4696970369948453e-07,6.138519396707303e-08,-7.860343933369331e-08,-1.296178440570007e-07
6.138519396707303e-08,3.451358776100236e-08,-3.3576254092732066e-08,-6.231501889999863e-08
-7.860343933369331e-08,-3.3576254092732066e-08,4.24923083823887e-08,6.969508285952986e-08
-1.296178440570007e-07,-6.231501889999863e-08,6.969508285952986e-08,1.2213811649202847e-07
