0,1,2,3,4
0.004892395978711294,0.0045399840404737645,0.003701101180184543,0.0027710057325443503,0.0018920519600254195
0.0045399840404737645,0.004213335100187148,0.0034343281254817534,0.002570872332918361,0.0017548932092921199
0.003701101180184543,0.0034343281254817534,0.002799988387611973,0.0020965506291805197,0.0014317888553298025
0.0027710057325443503,0.002570872332918361,0.0020965506291805197,0.0015702843116382106,0.0010729504397714849
0.0018920519600254195,0.0017548932092921199,0.0014317888553298025,0.0010729504397714849,0.0007338375188445025
