0,1,2,3,4,5,6,7
1064.1666978822232,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2706.2456903037387,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13619.432205871337,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,18054.941186029086,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,23721.30315351004,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,70927.51916816205,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,133652.31686291282,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,143996.25609734148
