0,1,2,3,4,5,6,7,8,9,10
0.00017624548495941497,0.00016790652183666757,0.00015242379579616844,0.0001319376604875669,0.00010902325687749046,8.615575607167402e-05,6.516858255098123e-05,4.736884332917269e-05,3.3189068141694995e-05,2.249917713978973e-05,1.4801953527382774e-05
0.00016790652183666757,0.00015996264470856614,0.00014521344085367843,0.00012569782107934284,0.00010386889382126553,8.208446301224613e-05,6.209120546773657e-05,4.513418338405548e-05,3.162549997123741e-05,2.1441273044858953e-05,1.4107881958264915e-05
0.00015242379579616844,0.00014521344085367843,0.00013182610556559057,0.0001141123621312461,9.42987528381818e-05,7.452518037116896e-05,5.637725949400518e-05,4.098486420675558e-05,2.8722170665971522e-05,1.947680184319936e-05,1.2818944337630044e-05
0.0001319376604875669,0.00012569782107934284,0.0001141123621312461,9.878267057894372e-05,8.163552400697761e-05,6.452253187588833e-05,4.881619791619637e-05,3.549400325054551e-05,2.4879936672335896e-05,1.687684010076795e-05,1.1112857233228707e-05
0.00010902325687749046,0.00010386889382126553,9.42987528381818e-05,8.163552400697761e-05,6.747071608164534e-05,5.333350941755939e-05,4.03580370170787e-05,2.9351351920697272e-05,2.0581301327250185e-05,1.396774386390534e-05,9.20363996523745e-06
8.615575607167402e-05,8.208446301224613e-05,7.452518037116896e-05,6.452253187588833e-05,5.333350941755939e-05,4.2165614965635585e-05,3.19150959214847e-05,2.3218997016812812e-05,1.628912505043555e-05,1.106230557420527e-05,7.296158569511955e-06
6.516858255098123e-05,6.209120546773657e-05,5.637725949400518e-05,4.881619791619637e-05,4.03580370170787e-05,3.19150959214847e-05,2.4165299233970152e-05,1.758969739763917e-05,1.2348658238027725e-05,8.39457131714684e-06,5.544386635251403e-06
4.736884332917269e-05,4.513418338405548e-05,4.098486420675558e-05,3.549400325054551e-05,2.9351351920697272e-05,2.3218997016812812e-05,1.758969739763917e-05,1.2812294314699585e-05,9.003510946056642e-06,6.128917064925243e-06,4.055749082838015e-06
3.3189068141694995e-05,3.162549997123741e-05,2.8722170665971522e-05,2.4879936672335896e-05,2.0581301327250185e-05,1.628912505043555e-05,1.2348658238027725e-05,9.003510946056642e-06,6.3356204143833685e-06,4.321036704342263e-06,2.8670238952630687e-06
2.249917713978973e-05,2.1441273044858953e-05,1.947680184319936e-05,1.687684010076795e-05,1.396774386390534e-05,1.106230557420527e-05,8.39457131714684e-06,6.128917064925243e-06,4.321036704342263e-06,2.95486014623138e-06,1.967793076788267e-06
1.4801953527382774e-05,1.4107881958264915e-05,1.2818944337630044e-05,1.1112857233228707e-05,9.20363996523745e-06,7.296158569511955e-06,5.544386635251403e-06,4.055749082838015e-06,2.8670238952630687e-06,1.967793076788267e-06,1.3171299536937007e-06
