0,1,2,3,4
7.449999999999999e-06,0.0,0.0,0.0,0.0
0.0,5.05e-06,0.0,0.0,0.0
0.0,0.0,3.17e-06,0.0,0.0
0.0,0.0,0.0,2.02e-06,0.0
0.0,0.0,0.0,0.0,1.28e-06
